"LAKNAM","MIDAS","STATION","SAMPDATE","AGENCY","PROJECT","DEPTH","TYPE","CHLA","R","L","FLAG"
"COCHNEWAGON",3814.00,1.00,2018-9-6 0:00:00,"CW",3.00,6.00,"C",7.00,"1","HETL",
"COCHNEWAGON",3814.00,1.00,2018-9-20 0:00:00,"CW",3.00,6.00,"C",17.00,"1","HETL",
"COCHNEWAGON",3814.00,1.00,2018-10-4 0:00:00,"CW",3.00,8.00,"C",18.00,"1","HETL",
"COCHNEWAGON",3814.00,1.00,2018-10-17 0:00:00,"CW",3.00,7.50,"C",18.00,"1","HETL",
"COCHNEWAGON",3814.00,1.00,2018-10-17 0:00:00,"CW",3.00,7.50,"C",19.00,"1","HETL",
"COCHNEWAGON",3814.00,1.00,2018-10-30 0:00:00,"CW",3.00,7.00,"C",11.00,"1","HETL",
"DESERT P",5265.00,1.00,2010-9-1 0:00:00,"CW",3.00,3.50,"C",1.60,"1","D",
"DESERT P",5265.00,1.00,2011-8-31 0:00:00,"CW",3.00,4.00,"C",4.20,"1","D",
"DESERT P",5265.00,1.00,2012-9-6 0:00:00,"CW",3.00,3.00,"C",6.10,"1","D",
"DESERT P",5265.00,1.00,2013-8-22 0:00:00,"CW",3.00,3.00,"C",5.30,"1","D",
"DESERT P",5265.00,1.00,2014-8-26 0:00:00,"CW",3.00,4.00,"C",5.80,"1","HETL",
"DESERT P",5265.00,1.00,2015-8-17 0:00:00,"CW",3.00,4.00,"C",4.60,"1","HETL",
"DESERT P",5265.00,1.00,2016-8-23 0:00:00,"CW",3.00,4.00,"C",2.70,"1","HETL",
"DESERT P",5265.00,1.00,2017-8-22 0:00:00,"CW",3.00,4.00,"C",2.40,"1","HETL",
"DESERT P",5265.00,1.00,2018-8-30 0:00:00,"CW",3.00,4.50,"C",4.00,"1","HETL",
"DEXTER P",3830.00,1.00,1976-4-28 0:00:00,"CW",3.00,,"C",2.40,,,
"DEXTER P",3830.00,1.00,1976-6-14 0:00:00,"CW",3.00,,"C",3.00,,,
"DEXTER P",3830.00,1.00,1976-6-30 0:00:00,"CW",3.00,,"C",5.80,,,
"DEXTER P",3830.00,1.00,1976-7-8 0:00:00,"CW",3.00,,"C",5.50,,,
"DEXTER P",3830.00,1.00,1976-7-22 0:00:00,"CW",3.00,,"C",6.80,,,
"DEXTER P",3830.00,1.00,1976-8-5 0:00:00,"CW",3.00,,"C",5.70,,,
"DEXTER P",3830.00,1.00,1976-8-19 0:00:00,"CW",3.00,,"C",4.90,,,
"DEXTER P",3830.00,1.00,1976-9-6 0:00:00,"CW",3.00,,"C",5.40,,,
"DEXTER P",3830.00,1.00,1976-9-21 0:00:00,"CW",3.00,,"C",7.60,,,
"DEXTER P",3830.00,1.00,1976-10-4 0:00:00,"CW",3.00,,"C",5.50,,,
"DEXTER P",3830.00,1.00,1976-10-20 0:00:00,"CW",3.00,,"C",4.80,,,
"DEXTER P",3830.00,1.00,1979-5-8 0:00:00,"CW",3.00,5.00,"C",2.50,,,
"DEXTER P",3830.00,1.00,1979-7-6 0:00:00,"CW",3.00,6.00,"C",2.90,,,
"DEXTER P",3830.00,1.00,1979-8-1 0:00:00,"CW",3.00,5.00,"C",3.50,,,
"DEXTER P",3830.00,1.00,1979-8-17 0:00:00,"CW",3.00,6.00,"C",3.50,,,
"DEXTER P",3830.00,1.00,1979-8-29 0:00:00,"CW",3.00,5.00,"C",3.40,,,
"DEXTER P",3830.00,1.00,1979-9-28 0:00:00,"EI",2.00,6.00,"C",3.90,,,
"DEXTER P",3830.00,1.00,1980-4-24 0:00:00,"CW",3.00,7.00,"C",2.50,,,
"DEXTER P",3830.00,1.00,1980-4-24 0:00:00,"CW",3.00,7.00,"C",2.80,,,
"DEXTER P",3830.00,1.00,1981-6-11 0:00:00,"CW",3.00,6.00,"C",3.10,,,
"DEXTER P",3830.00,1.00,1981-7-7 0:00:00,"CW",3.00,5.00,"C",3.00,,,
"DEXTER P",3830.00,1.00,1981-7-7 0:00:00,"CW",3.00,5.00,"C",3.70,,,
"DEXTER P",3830.00,1.00,1981-8-28 0:00:00,"CW",3.00,5.00,"C",3.80,,,
"DEXTER P",3830.00,1.00,1981-9-30 0:00:00,"CW",3.00,6.00,"C",3.70,,,
"DEXTER P",3830.00,1.00,1982-3-24 0:00:00,"CW",3.00,6.00,"C",0.30,,,
"DEXTER P",3830.00,1.00,1982-5-12 0:00:00,"CW",3.00,6.00,"C",2.50,,,
"DEXTER P",3830.00,1.00,1982-7-13 0:00:00,"CW",3.00,5.00,"C",2.40,,,
"DEXTER P",3830.00,1.00,1982-8-5 0:00:00,"CW",3.00,5.00,"C",3.00,,,
"DEXTER P",3830.00,1.00,1982-9-28 0:00:00,"CW",3.00,6.00,"C",3.80,,,
"DEXTER P",3830.00,1.00,1990-5-31 0:00:00,"EI",3.00,6.00,"C",4.10,,,
"DEXTER P",3830.00,1.00,1990-6-23 0:00:00,"EI",3.00,5.00,"C",3.80,,,
"DEXTER P",3830.00,1.00,1990-7-31 0:00:00,"EI",3.00,5.00,"C",2.60,,,
"DEXTER P",3830.00,1.00,1990-8-27 0:00:00,"EI",3.00,5.00,"C",1.80,,,
"DEXTER P",3830.00,1.00,1990-9-26 0:00:00,"EI",3.00,6.00,"C",4.40,,,
"DEXTER P",3830.00,1.00,1993-5-25 0:00:00,"CW",3.00,4.00,"C",5.40,,,
"DEXTER P",3830.00,1.00,1993-6-29 0:00:00,"CW",3.00,4.00,"C",3.00,,,
"DEXTER P",3830.00,1.00,1993-7-27 0:00:00,"CW",3.00,4.00,"C",3.20,,,
"DEXTER P",3830.00,1.00,1993-8-24 0:00:00,"CW",3.00,5.00,"C",1.80,,,
"DEXTER P",3830.00,1.00,1993-9-21 0:00:00,"CW",3.00,6.00,"C",2.60,,,
"DEXTER P",3830.00,1.00,1996-5-16 0:00:00,"CW",3.00,6.00,"C",4.00,,,
"DEXTER P",3830.00,1.00,1996-6-11 0:00:00,"CW",3.00,4.00,"C",3.20,,,
"DEXTER P",3830.00,1.00,1996-7-12 0:00:00,"CW",3.00,4.00,"C",8.20,,,
"DEXTER P",3830.00,1.00,1996-8-13 0:00:00,"CW",3.00,4.00,"C",9.50,,,
"DEXTER P",3830.00,1.00,1996-9-24 0:00:00,"CW",3.00,5.00,"C",7.20,,,
"DEXTER P",3830.00,1.00,1999-5-13 0:00:00,"CW",3.00,4.00,"C",6.80,"1","D",
"DEXTER P",3830.00,1.00,1999-6-8 0:00:00,"CW",3.00,4.00,"C",6.03,"1","D",
"DEXTER P",3830.00,1.00,1999-7-8 0:00:00,"CW",3.00,4.00,"C",4.19,"1","D",
"DEXTER P",3830.00,1.00,1999-8-9 0:00:00,"CW",3.00,5.00,"C",5.71,"1","D",
"DEXTER P",3830.00,1.00,1999-9-8 0:00:00,"CW",3.00,5.00,"C",3.82,"1","D",
"DEXTER P",3830.00,1.00,2001-8-30 0:00:00,"EI",2.00,5.00,"C",4.20,"1","E",
"DEXTER P",3830.00,1.00,2002-5-21 0:00:00,"CW",3.00,7.00,"C",3.40,"1","D",
"DEXTER P",3830.00,1.00,2002-6-17 0:00:00,"CW",3.00,5.00,"C",8.70,"1","D",
"DEXTER P",3830.00,1.00,2002-7-17 0:00:00,"CW",3.00,4.00,"C",17.60,"1","D",
"DEXTER P",3830.00,1.00,2002-8-20 0:00:00,"CW",3.00,4.00,"C",4.60,"1","D",
"DEXTER P",3830.00,1.00,2002-9-20 0:00:00,"CW",3.00,5.00,"C",4.20,"1","D",
"DEXTER P",3830.00,1.00,2002-10-23 0:00:00,"CW",3.00,6.00,"C",3.00,"1","D",
"DEXTER P",3830.00,1.00,2005-5-5 0:00:00,"CW",3.00,6.00,"C",1.50,"1","D",
"DEXTER P",3830.00,1.00,2005-6-13 0:00:00,"CW",3.00,6.00,"C",2.20,"1","D",
"DEXTER P",3830.00,1.00,2005-7-12 0:00:00,"CW",3.00,4.00,"C",8.60,"1","D",
"DEXTER P",3830.00,1.00,2005-8-10 0:00:00,"CW",3.00,4.00,"C",4.90,"1","D",
"DEXTER P",3830.00,1.00,2005-9-16 0:00:00,"CW",3.00,4.00,"C",3.20,"1","D",
"DEXTER P",3830.00,1.00,2005-10-17 0:00:00,"CW",3.00,7.00,"C",2.90,"1","D",
"DEXTER P",3830.00,1.00,2008-5-20 0:00:00,"CW",3.00,4.00,"C",5.10,"1","D",
"DEXTER P",3830.00,1.00,2008-6-13 0:00:00,"CW",3.00,4.00,"C",12.00,"1","D",
"DEXTER P",3830.00,1.00,2008-7-16 0:00:00,"CW",3.00,4.00,"C",6.20,"1","D",
"DEXTER P",3830.00,1.00,2008-8-20 0:00:00,"CW",3.00,4.00,"C",5.30,"1","D",
"DEXTER P",3830.00,1.00,2008-9-25 0:00:00,"CW",3.00,5.00,"C",5.40,"1","D",
"DEXTER P",3830.00,1.00,2008-11-4 0:00:00,"CW",3.00,6.00,"C",4.90,"1","D",
"DEXTER P",3830.00,1.00,2010-9-8 0:00:00,"EI",2.00,4.00,"C",3.70,"1","S",
"DEXTER P",3830.00,1.00,2011-5-24 0:00:00,"CW",3.00,6.00,"C",2.80,"1","D",
"DEXTER P",3830.00,1.00,2011-6-27 0:00:00,"CW",3.00,4.00,"C",9.00,"1","D",
"DEXTER P",3830.00,1.00,2011-7-12 0:00:00,"CW",3.00,3.50,"C",4.10,"1","D",
"DEXTER P",3830.00,1.00,2011-8-11 0:00:00,"CW",3.00,4.00,"C",10.00,"1","D",
"DEXTER P",3830.00,1.00,2011-9-12 0:00:00,"CW",3.00,4.50,"C",4.70,"1","D",
"DEXTER P",3830.00,1.00,2014-6-2 0:00:00,"CW",3.00,5.00,"C",3.30,"1","HETL",
"DEXTER P",3830.00,1.00,2014-6-16 0:00:00,"CW",3.00,4.00,"C",5.80,"1","HETL",
"DEXTER P",3830.00,1.00,2014-7-14 0:00:00,"CW",3.00,4.00,"C",3.60,"1","HETL",
"DEXTER P",3830.00,1.00,2014-8-7 0:00:00,"CW",3.00,4.00,"C",6.40,"1","HETL",
"DEXTER P",3830.00,1.00,2014-9-8 0:00:00,"CW",3.00,3.50,"C",2.00,"1","HETL",
"DEXTER P",3830.00,1.00,2017-5-24 0:00:00,"CW",3.00,6.00,"C",5.40,"1","HETL",
"DEXTER P",3830.00,1.00,2017-6-19 0:00:00,"CW",3.00,4.00,"C",5.20,"1","HETL",
"DEXTER P",3830.00,1.00,2017-7-17 0:00:00,"CW",3.00,4.00,"C",3.40,"1","HETL",
"DEXTER P",3830.00,1.00,2017-8-16 0:00:00,"CW",3.00,4.00,"C",3.10,"1","HETL",
"DEXTER P",3830.00,1.00,2017-9-12 0:00:00,"CW",3.00,4.50,"C",4.20,"1","HETL",
"DEXTER P",3830.00,1.00,2017-10-10 0:00:00,"CW",3.00,5.00,"C",6.10,"1","HETL",
"HORSESHOE P",5252.00,1.00,2003-8-5 0:00:00,"CW",3.00,4.00,"C",7.10,"1","D",
"HORSESHOE P",5252.00,1.00,2005-8-24 0:00:00,"CW",3.00,4.00,"C",16.10,"1","D",
"HORSESHOE P",5252.00,1.00,2008-9-3 0:00:00,"CW",3.00,4.50,"C",6.90,"1","D",
"HORSESHOE P",5252.00,1.00,2009-8-18 0:00:00,"CW",3.00,4.00,"C",17.00,"1","D",
"HORSESHOE P",5252.00,1.00,2010-8-2 0:00:00,"CW",3.00,3.00,"C",3.90,"1","D",
"HORSESHOE P",5252.00,1.00,2011-8-17 0:00:00,"CW",3.00,4.00,"C",7.20,"1","D",
"HORSESHOE P",5252.00,1.00,2012-8-2 0:00:00,"CW",3.00,4.00,"C",6.60,"1","D",
"HORSESHOE P",5252.00,1.00,2013-8-26 0:00:00,"CW",3.00,4.00,"C",5.70,"1","D",
"HORSESHOE P",5252.00,1.00,2014-8-21 0:00:00,"CW",3.00,5.00,"C",7.60,"1","HETL",
"HORSESHOE P",5252.00,1.00,2015-8-5 0:00:00,"CW",3.00,4.00,"C",9.00,"1","HETL",
"HORSESHOE P",5252.00,1.00,2016-8-9 0:00:00,"CW",3.00,3.00,"C",5.40,"1","HETL",
"HORSESHOE P",5252.00,1.00,2017-8-23 0:00:00,"CW",3.00,4.00,"C",8.40,"1","HETL",
"HORSESHOE P",5252.00,1.00,2018-8-21 0:00:00,"CW",3.00,4.00,"C",12.00,"1","HETL",
"HUTCHINSON P",5304.00,1.00,1976-6-15 0:00:00,"CW",3.00,,"C",4.40,,,
"HUTCHINSON P",5304.00,1.00,1976-6-29 0:00:00,"CW",3.00,,"C",2.60,,,
"HUTCHINSON P",5304.00,1.00,1976-7-13 0:00:00,"CW",3.00,,"C",4.50,,,
"HUTCHINSON P",5304.00,1.00,1976-7-23 0:00:00,"CW",3.00,,"C",5.40,,,
"HUTCHINSON P",5304.00,1.00,1976-8-9 0:00:00,"CW",3.00,,"C",12.80,,,
"HUTCHINSON P",5304.00,1.00,1976-8-23 0:00:00,"CW",3.00,,"C",15.20,,,
"HUTCHINSON P",5304.00,1.00,1976-9-7 0:00:00,"CW",3.00,,"C",5.20,,,
"HUTCHINSON P",5304.00,1.00,1989-7-5 0:00:00,"EI",2.00,4.00,"C",3.30,,,
"HUTCHINSON P",5304.00,1.00,2009-9-1 0:00:00,"CW",3.00,3.50,"C",2.30,"1","D",
"HUTCHINSON P",5304.00,1.00,2010-8-19 0:00:00,"CW",3.00,4.00,"C",2.90,"1","D",
"HUTCHINSON P",5304.00,1.00,2011-8-23 0:00:00,"CW",3.00,4.00,"C",2.70,"1","D",
"HUTCHINSON P",5304.00,1.00,2012-8-29 0:00:00,"CW",3.00,3.50,"C",1.60,"1","D",
"HUTCHINSON P",5304.00,1.00,2013-8-19 0:00:00,"CW",3.00,3.00,"C",2.00,"1","D",
"HUTCHINSON P",5304.00,1.00,2014-8-25 0:00:00,"CW",3.00,3.50,"C",2.70,"1","HETL",
"HUTCHINSON P",5304.00,1.00,2015-8-28 0:00:00,"CW",3.00,4.00,"C",2.80,"1","HETL",
"HUTCHINSON P",5304.00,1.00,2016-8-23 0:00:00,"CW",3.00,4.00,"C",1.80,"1","HETL",
"HUTCHINSON P",5304.00,1.00,2017-8-24 0:00:00,"CW",3.00,4.00,"C",1.70,"1","HETL",
"HUTCHINSON P",5304.00,1.00,2018-8-31 0:00:00,"CW",3.00,4.00,"C",2.00,"1","HETL",
"JAMIES (JIMM",5302.00,1.00,1978-7-19 0:00:00,"EI",2.00,10.00,"C",2.90,,,
"JAMIES (JIMM",5302.00,1.00,1980-4-29 0:00:00,"CW",3.00,10.00,"C",2.10,,,
"JAMIES (JIMM",5302.00,1.00,1997-8-8 0:00:00,"EI",2.00,4.00,"C",5.30,,"E",
"JAMIES (JIMM",5302.00,1.00,1998-8-19 0:00:00,"CW",3.00,4.00,"C",4.66,"1","D",
"JAMIES (JIMM",5302.00,1.00,1999-8-5 0:00:00,"CW",3.00,4.00,"C",3.07,"1","D",
"JAMIES (JIMM",5302.00,1.00,2000-8-28 0:00:00,"CW",3.00,5.00,"C",4.60,"1","D",
"JAMIES (JIMM",5302.00,1.00,2001-8-20 0:00:00,"CW",3.00,4.00,"C",2.30,"1","D",
"JAMIES (JIMM",5302.00,1.00,2003-8-8 0:00:00,"CW",3.00,4.00,"C",1.80,"1","D",
"JAMIES (JIMM",5302.00,1.00,2004-8-10 0:00:00,"CW",3.00,4.00,"C",9.70,"1","D",
"JAMIES (JIMM",5302.00,1.00,2005-9-1 0:00:00,"CW",3.00,4.00,"C",3.60,"1","D",
"JAMIES (JIMM",5302.00,1.00,2007-8-27 0:00:00,"CW",3.00,4.00,"C",2.90,"1","D",
"JAMIES (JIMM",5302.00,1.00,2008-8-21 0:00:00,"CW",3.00,5.00,"C",3.90,"1","D",
"JAMIES (JIMM",5302.00,1.00,2009-8-4 0:00:00,"CW",3.00,4.00,"C",5.30,"1","D",
"JAMIES (JIMM",5302.00,1.00,2010-5-25 0:00:00,"CW",3.00,5.00,"C",2.00,"1","D",
"JAMIES (JIMM",5302.00,1.00,2010-6-16 0:00:00,"CW",3.00,3.00,"C",1.90,"1","D",
"JAMIES (JIMM",5302.00,1.00,2010-7-23 0:00:00,"CW",3.00,4.00,"C",2.60,"1","D",
"JAMIES (JIMM",5302.00,1.00,2010-8-19 0:00:00,"CW",3.00,4.00,"C",1.70,"1","D",
"JAMIES (JIMM",5302.00,1.00,2010-9-23 0:00:00,"CW",3.00,6.00,"C",1.60,"1","D",
"JAMIES (JIMM",5302.00,1.00,2010-10-29 0:00:00,"CW",3.00,9.00,"C",0.90,"1","D",
"JAMIES (JIMM",5302.00,1.00,2010-10-29 0:00:00,"CW",3.00,9.00,"C",1.10,"2","D",
"JAMIES (JIMM",5302.00,1.00,2011-6-7 0:00:00,"CW",3.00,3.00,"C",2.50,"1","D",
"JAMIES (JIMM",5302.00,1.00,2011-6-29 0:00:00,"CW",3.00,4.00,"C",6.00,"1","D",
"JAMIES (JIMM",5302.00,1.00,2011-7-20 0:00:00,"CW",3.00,5.00,"C",3.40,"1","D",
"JAMIES (JIMM",5302.00,1.00,2011-7-20 0:00:00,"CW",3.00,5.00,"C",3.70,"2","D",
"JAMIES (JIMM",5302.00,1.00,2011-8-12 0:00:00,"CW",3.00,4.00,"C",6.10,"1","D",
"JAMIES (JIMM",5302.00,1.00,2011-9-26 0:00:00,"CW",3.00,6.00,"C",1.90,"1","D",
"JAMIES (JIMM",5302.00,1.00,2014-5-30 0:00:00,"CW",3.00,6.00,"C",3.10,"1","HETL",
"JAMIES (JIMM",5302.00,1.00,2014-6-19 0:00:00,"CW",3.00,6.00,"C",3.10,"1","HETL",
"JAMIES (JIMM",5302.00,1.00,2014-6-19 0:00:00,"CW",3.00,6.00,"C",3.90,"2","HETL",
"JAMIES (JIMM",5302.00,1.00,2014-7-17 0:00:00,"CW",3.00,6.00,"C",3.20,"1","HETL",
"JAMIES (JIMM",5302.00,1.00,2014-8-14 0:00:00,"CW",3.00,6.00,"C",2.30,"1","HETL",
"JAMIES (JIMM",5302.00,1.00,2014-9-15 0:00:00,"CW",3.00,6.00,"C",1.80,"1","HETL",
"JAMIES (JIMM",5302.00,1.00,2016-7-12 0:00:00,"CW",3.00,7.00,"C",2.50,"1","HETL",
"JAMIES (JIMM",5302.00,1.00,2016-8-15 0:00:00,"CW",3.00,6.00,"C",4.20,"1","HETL",
"JAMIES (JIMM",5302.00,1.00,2017-5-25 0:00:00,"CW",3.00,7.00,"C",4.20,"1","HETL",
"JAMIES (JIMM",5302.00,1.00,2017-6-15 0:00:00,"CW",3.00,5.00,"C",4.20,"1","HETL",
"JAMIES (JIMM",5302.00,1.00,2017-7-26 0:00:00,"CW",3.00,5.00,"C",3.60,"1","HETL",
"JAMIES (JIMM",5302.00,1.00,2017-8-22 0:00:00,"CW",3.00,5.00,"C",2.40,"1","HETL",
"JAMIES (JIMM",5302.00,1.00,2017-9-28 0:00:00,"CW",3.00,9.00,"C",3.00,"1","HETL",
"JAMIES (JIMM",5302.00,1.00,2017-10-23 0:00:00,"CW",3.00,7.00,"C",3.60,"1","HETL",
"JAMIES (JIMM",5302.00,1.00,2018-6-5 0:00:00,"EI",2.00,5.00,"C",4.00,"1","HETL",
"JAMIES (JIMM",5302.00,1.00,2018-6-14 0:00:00,"CW",3.00,5.00,"C",3.00,"1","HETL",
"JAMIES (JIMM",5302.00,1.00,2018-7-12 0:00:00,"CW",3.00,5.00,"C",3.00,"1","HETL",
"JAMIES (JIMM",5302.00,1.00,2018-8-23 0:00:00,"CW",3.00,6.00,"C",4.00,"1","HETL",
"JAMIES (JIMM",5302.00,1.00,2018-8-30 0:00:00,"EI",2.00,7.00,"C",3.00,"1","HETL",
"JAMIES (JIMM",5302.00,1.00,2018-9-13 0:00:00,"CW",3.00,8.00,"C",5.00,"1","HETL",
"JAMIES (JIMM",5302.00,1.00,2018-10-31 0:00:00,"CW",3.00,9.00,"C",2.00,"1","HETL",
"JIMMY P",5244.00,1.00,1976-4-29 0:00:00,"CW",3.00,,"C",2.80,,,
"JIMMY P",5244.00,1.00,1976-6-15 0:00:00,"CW",3.00,,"C",2.40,,,
"JIMMY P",5244.00,1.00,1976-6-29 0:00:00,"CW",3.00,,"C",5.20,,,
"JIMMY P",5244.00,1.00,1976-7-13 0:00:00,"CW",3.00,,"C",4.20,,,
"JIMMY P",5244.00,1.00,1976-7-23 0:00:00,"CW",3.00,,"C",5.50,,,
"JIMMY P",5244.00,1.00,1976-8-9 0:00:00,"CW",3.00,,"C",3.80,,,
"JIMMY P",5244.00,1.00,1976-8-23 0:00:00,"CW",3.00,,"C",6.80,,,
"JIMMY P",5244.00,1.00,1976-9-7 0:00:00,"CW",3.00,,"C",5.70,,,
"JIMMY P",5244.00,1.00,1976-9-20 0:00:00,"CW",3.00,,"C",4.90,,,
"JIMMY P",5244.00,1.00,1976-9-30 0:00:00,"CW",3.00,,"C",5.70,,,
"JIMMY P",5244.00,1.00,1976-10-14 0:00:00,"CW",3.00,,"C",4.80,,,
"JIMMY P",5244.00,1.00,1979-5-1 0:00:00,"CW",3.00,5.00,"C",0.60,,,
"JIMMY P",5244.00,1.00,1983-8-3 0:00:00,"EI",2.00,3.00,"C",2.00,,,
"JIMMY P",5244.00,1.00,1992-8-31 0:00:00,"CW",3.00,4.00,"C",4.10,,,
"JIMMY P",5244.00,1.00,1993-5-18 0:00:00,"CW",3.00,3.00,"C",2.40,,,
"JIMMY P",5244.00,1.00,1993-6-15 0:00:00,"CW",3.00,3.00,"C",3.20,,,
"JIMMY P",5244.00,1.00,1993-7-21 0:00:00,"CW",3.00,4.00,"C",2.90,,,
"JIMMY P",5244.00,1.00,1993-8-18 0:00:00,"CW",3.00,4.00,"C",4.60,,,
"JIMMY P",5244.00,1.00,1993-9-14 0:00:00,"CW",3.00,4.00,"C",4.40,,,
"JIMMY P",5244.00,1.00,1998-5-14 0:00:00,"CW",3.00,4.00,"C",2.36,"1","D",
"JIMMY P",5244.00,1.00,1998-6-29 0:00:00,"CW",3.00,3.00,"C",4.71,"1","D",
"JIMMY P",5244.00,1.00,1998-7-16 0:00:00,"CW",3.00,3.00,"C",3.45,"1","D",
"JIMMY P",5244.00,1.00,1998-8-13 0:00:00,"CW",3.00,4.00,"C",6.33,"1","D",
"JIMMY P",5244.00,1.00,1998-9-16 0:00:00,"CW",3.00,4.00,"C",9.56,"1","D",
"JIMMY P",5244.00,1.00,1998-10-19 0:00:00,"CW",3.00,4.00,"C",2.24,"1","D",
"JIMMY P",5244.00,1.00,2001-5-8 0:00:00,"CW",3.00,4.00,"C",1.20,"1","D",
"JIMMY P",5244.00,1.00,2001-6-5 0:00:00,"CW",3.00,2.00,"C",2.50,"1","D",
"JIMMY P",5244.00,1.00,2001-7-3 0:00:00,"CW",3.00,4.00,"C",8.90,"1","D",
"JIMMY P",5244.00,1.00,2001-8-9 0:00:00,"CW",3.00,5.00,"C",7.80,"1","D",
"JIMMY P",5244.00,1.00,2001-9-20 0:00:00,"CW",3.00,4.00,"C",4.70,"1","D",
"JIMMY P",5244.00,1.00,2001-10-10 0:00:00,"CW",3.00,5.00,"C",4.30,"1","D",
"JIMMY P",5244.00,1.00,2003-8-15 0:00:00,"CW",3.00,5.00,"C",7.10,"1","D",
"JIMMY P",5244.00,1.00,2004-5-17 0:00:00,"CW",3.00,5.00,"C",7.90,"1","D",
"JIMMY P",5244.00,1.00,2004-6-11 0:00:00,"CW",3.00,4.00,"C",6.70,"1","D",
"JIMMY P",5244.00,1.00,2004-7-2 0:00:00,"CW",3.00,4.00,"C",9.20,"1","D",
"JIMMY P",5244.00,1.00,2004-8-6 0:00:00,"CW",3.00,5.00,"C",9.80,"1","D",
"JIMMY P",5244.00,1.00,2004-9-7 0:00:00,"CW",3.00,4.00,"C",12.30,"1","D",
"JIMMY P",5244.00,1.00,2004-10-7 0:00:00,"CW",3.00,5.00,"C",5.40,"1","D",
"JIMMY P",5244.00,1.00,2007-5-17 0:00:00,"CW",3.00,3.00,"C",3.80,"1","D",
"JIMMY P",5244.00,1.00,2007-6-7 0:00:00,"CW",3.00,3.00,"C",1.60,"1","D",
"JIMMY P",5244.00,1.00,2007-7-5 0:00:00,"CW",3.00,4.00,"C",11.00,"1","D",
"JIMMY P",5244.00,1.00,2007-8-6 0:00:00,"CW",3.00,4.00,"C",7.80,"1","D",
"JIMMY P",5244.00,1.00,2007-9-14 0:00:00,"CW",3.00,4.00,"C",8.20,"1","D",
"JIMMY P",5244.00,1.00,2010-5-26 0:00:00,"CW",3.00,4.00,"C",4.20,"1","D",
"JIMMY P",5244.00,1.00,2010-6-18 0:00:00,"CW",3.00,3.00,"C",4.60,"1","D",
"JIMMY P",5244.00,1.00,2010-7-28 0:00:00,"CW",3.00,3.00,"C",11.00,"1","D",
"JIMMY P",5244.00,1.00,2010-8-18 0:00:00,"CW",3.00,2.50,"C",3.80,"1","S",
"JIMMY P",5244.00,1.00,2010-9-21 0:00:00,"CW",3.00,4.00,"C",3.80,"1","D",
"JIMMY P",5244.00,1.00,2010-10-28 0:00:00,"CW",3.00,9.00,"C",1.40,"1","D",
"JIMMY P",5244.00,1.00,2013-5-28 0:00:00,"CW",3.00,7.00,"C",1.30,"1","D",
"JIMMY P",5244.00,1.00,2013-6-27 0:00:00,"CW",3.00,4.00,"C",13.00,"1","D",
"JIMMY P",5244.00,1.00,2013-7-24 0:00:00,"CW",3.00,3.00,"C",15.00,"1","D",
"JIMMY P",5244.00,1.00,2013-8-15 0:00:00,"CW",3.00,3.00,"C",18.00,"1","D",
"JIMMY P",5244.00,1.00,2013-9-19 0:00:00,"CW",3.00,6.00,"C",4.80,"1","D",
"JIMMY P",5244.00,1.00,2016-5-26 0:00:00,"CW",3.00,4.00,"C",1.80,"1","HETL",
"JIMMY P",5244.00,1.00,2016-6-23 0:00:00,"CW",3.00,4.00,"C",7.40,"1","HETL",
"JIMMY P",5244.00,1.00,2016-7-28 0:00:00,"CW",3.00,4.00,"C",3.50,"1","HETL",
"JIMMY P",5244.00,1.00,2016-8-26 0:00:00,"CW",3.00,3.00,"C",3.00,"1","HETL",
"JIMMY P",5244.00,1.00,2016-9-26 0:00:00,"CW",3.00,5.00,"C",4.50,"1","HETL",
"JIMMY P",5244.00,1.00,2016-10-11 0:00:00,"CW",3.00,6.00,"C",5.90,"1","HETL",
"JIMMY P",5244.00,1.00,2018-7-2 0:00:00,"EI",2.00,6.00,"C",4.00,"1","HETL",
"JIMMY P",5244.00,1.00,2018-8-30 0:00:00,"EI",2.00,5.00,"C",8.00,"1","HETL",
"KEZAR P",5316.00,1.00,1993-8-19 0:00:00,"CW",3.00,4.00,"C",6.40,,,
"KEZAR P",5316.00,1.00,1998-8-26 0:00:00,"CW",3.00,3.00,"C",7.01,"1","D",
"KEZAR P",5316.00,1.00,2003-8-25 0:00:00,"CW",3.00,5.00,"C",11.90,"1","D",
"KEZAR P",5316.00,1.00,2009-8-7 0:00:00,"CW",3.00,2.50,"C",8.50,"1","D",
"KEZAR P",5316.00,1.00,2010-8-11 0:00:00,"CW",3.00,4.00,"C",3.50,"1","D",
"KEZAR P",5316.00,1.00,2011-8-22 0:00:00,"CW",3.00,4.00,"C",3.60,"1","D",
"KEZAR P",5316.00,1.00,2011-8-22 0:00:00,"CW",3.00,4.00,"C",3.90,"2","D",
"KEZAR P",5316.00,1.00,2012-8-24 0:00:00,"CW",3.00,3.20,"G",24.00,"1","D",
"KEZAR P",5316.00,1.00,2012-8-24 0:00:00,"CW",3.00,3.50,"C",9.70,"1","D",
"KEZAR P",5316.00,1.00,2013-8-29 0:00:00,"CW",3.00,4.00,"C",6.60,"1","D",
"KEZAR P",5316.00,1.00,2014-8-19 0:00:00,"CW",3.00,4.50,"C",13.00,"1","HETL",
