"lake","midas","station","date","time","agency","project","depth","type","chla","r","l","flag","year","month"
"cochnewagon","3814","1",2004-05-12,"0:00:00","cw","3",7,"c",0.4,"1","d",NA,2004,5
"cochnewagon","3814","1",2004-06-09,"0:00:00","cw","3",7,"c",3,"1","d",NA,2004,6
"cochnewagon","3814","1",2004-07-01,"0:00:00","cw","3",6,"c",1.5,"1","d",NA,2004,7
"cochnewagon","3814","1",2004-08-04,"0:00:00","cw","3",6,"c",5.1,"1","d",NA,2004,8
"cochnewagon","3814","1",2004-09-03,"0:00:00","cw","3",7,"c",5.8,"1","d",NA,2004,9
"cochnewagon","3814","1",2004-10-05,"0:00:00","cw","3",7,"c",11.6,"1","d",NA,2004,10
"cochnewagon","3814","1",2005-05-13,"0:00:00","cw","3",8,"c",3.3,"1","d",NA,2005,5
"cochnewagon","3814","1",2005-06-13,"0:00:00","cw","3",7,"c",4.1,"1","d",NA,2005,6
"cochnewagon","3814","1",2005-07-14,"0:00:00","cw","3",5,"c",3.9,"1","d",NA,2005,7
"cochnewagon","3814","1",2005-08-10,"0:00:00","cw","3",6,"c",9.9,"1","d",NA,2005,8
"cochnewagon","3814","1",2005-09-08,"0:00:00","cw","3",6,"c",15.4,"1","d",NA,2005,9
"cochnewagon","3814","1",2005-10-17,"0:00:00","cw","3",8,"c",7.7,"1","d",NA,2005,10
"cochnewagon","3814","1",2006-05-15,"0:00:00","cw","3",7,"c",4.3,"1","d",NA,2006,5
"cochnewagon","3814","1",2006-06-14,"0:00:00","cw","3",8,"c",19,"1","d",NA,2006,6
"cochnewagon","3814","1",2006-07-10,"0:00:00","cw","3",7,"c",4.6,"1","d",NA,2006,7
"cochnewagon","3814","1",2006-08-09,"0:00:00","cw","3",6,"c",9.7,"1","d",NA,2006,8
"cochnewagon","3814","1",2006-08-23,"0:00:00","cw","3",6,"c",20,"1","d",NA,2006,8
"cochnewagon","3814","1",2006-09-07,"0:00:00","cw","3",7,"c",14,"1","d",NA,2006,9
"cochnewagon","3814","1",2006-10-11,"0:00:00","cw","3",7,"c",7.2,"1","d",NA,2006,10
"cochnewagon","3814","1",2007-05-10,"0:00:00","cw","3",7,"c",8.6,"1","d",NA,2007,5
"cochnewagon","3814","1",2007-06-06,"0:00:00","cw","3",4,"c",4,"1","d",NA,2007,6
"cochnewagon","3814","1",2007-07-03,"0:00:00","cw","3",6,"c",4.4,"1","d",NA,2007,7
"cochnewagon","3814","1",2007-08-02,"0:00:00","cw","3",5,"c",2.5,"1","d",NA,2007,8
"cochnewagon","3814","1",2007-08-02,"0:00:00","cw","3",5,"c",2.6,"2","d",NA,2007,8
"cochnewagon","3814","1",2007-08-21,"0:00:00","cw","3",6,"c",9.5,"1","s",NA,2007,8
"cochnewagon","3814","1",2007-09-07,"0:00:00","cw","3",7,"c",16,"1","d",NA,2007,9
"cochnewagon","3814","1",2007-09-20,"0:00:00","cw","3",6,"c",18,"1","d",NA,2007,9
"cochnewagon","3814","1",2007-10-17,"0:00:00","cw","3",7,"c",11,"1","d",NA,2007,10
"cochnewagon","3814","1",2008-03-10,"0:00:00","ei","2",7,"c",4.3,"1","d",NA,2008,3
"cochnewagon","3814","1",2008-05-07,"0:00:00","cw","3",7,"c",5.1,"1","d",NA,2008,5
"cochnewagon","3814","1",2008-05-21,"0:00:00","cw","3",6,"c",2.5,"1","d",NA,2008,5
"cochnewagon","3814","1",2008-06-02,"0:00:00","cw","3",7,"c",3.2,"1","d",NA,2008,6
"cochnewagon","3814","1",2008-06-18,"0:00:00","cw","3",5,"c",6.7,"1","d",NA,2008,6
"cochnewagon","3814","1",2008-07-02,"0:00:00","cw","3",6,"c",11,"1","d",NA,2008,7
"cochnewagon","3814","1",2008-07-16,"0:00:00","cw","3",6,"c",23,"1","d",NA,2008,7
"cochnewagon","3814","1",2008-07-30,"0:00:00","cw","3",6,"c",9.8,"1","d",NA,2008,7
"cochnewagon","3814","1",2008-08-14,"0:00:00","cw","3",6,"c",16,"1","d",NA,2008,8
"cochnewagon","3814","1",2008-08-27,"0:00:00","cw","3",6,"c",6.9,"1","d",NA,2008,8
"cochnewagon","3814","1",2008-09-10,"0:00:00","cw","3",7,"c",11,"1","d",NA,2008,9
"cochnewagon","3814","1",2008-09-19,"0:00:00","cw","3",8,"c",19,"1","d",NA,2008,9
"cochnewagon","3814","1",2008-09-24,"0:00:00","cw","3",8,"c",21,"1","d",NA,2008,9
"cochnewagon","3814","1",2008-09-24,"0:00:00","cw","3",8,"c",22,"2","d",NA,2008,9
"cochnewagon","3814","1",2008-10-08,"0:00:00","cw","3",7,"c",13,"1","d",NA,2008,10
"cochnewagon","3814","1",2008-10-23,"0:00:00","cw","3",7,"c",7.4,"1","d",NA,2008,10
"cochnewagon","3814","1",2009-05-21,"0:00:00","cw","3",8,"c",2.9,"1","d",NA,2009,5
"cochnewagon","3814","1",2009-06-05,"0:00:00","cw","3",7,"c",4.6,"1","d",NA,2009,6
"cochnewagon","3814","1",2009-06-17,"0:00:00","cw","3",7,"c",3.5,"1","d",NA,2009,6
"cochnewagon","3814","1",2009-07-01,"0:00:00","cw","3",5,"c",5.7,"1","d",NA,2009,7
"cochnewagon","3814","1",2009-07-15,"0:00:00","cw","3",7,"c",4.7,"1","d",NA,2009,7
"cochnewagon","3814","1",2009-07-28,"0:00:00","cw","3",6,"c",4.5,"1","d",NA,2009,7
"cochnewagon","3814","1",2009-08-12,"0:00:00","cw","3",5,"c",14,"1","d",NA,2009,8
"cochnewagon","3814","1",2009-08-27,"0:00:00","cw","3",5,"c",4.3,"1","d",NA,2009,8
"cochnewagon","3814","1",2009-09-09,"0:00:00","cw","3",6,"c",13,"1","d",NA,2009,9
"cochnewagon","3814","1",2009-09-23,"0:00:00","cw","3",8,"c",18,"1","d",NA,2009,9
"cochnewagon","3814","1",2009-10-08,"0:00:00","cw","3",8,"c",8.8,"1","d",NA,2009,10
"cochnewagon","3814","1",2009-10-23,"0:00:00","cw","3",8,"c",8,"1","d",NA,2009,10
"cochnewagon","3814","1",2010-05-05,"0:00:00","cw","3",8,"c",3.8,"1","d",NA,2010,5
"cochnewagon","3814","1",2010-05-18,"0:00:00","cw","3",8,"c",4.2,"1","d",NA,2010,5
"cochnewagon","3814","1",2010-06-02,"0:00:00","cw","3",6,"c",3.9,"1","d",NA,2010,6
"cochnewagon","3814","1",2010-06-15,"0:00:00","cw","3",6,"c",2.9,"1","d",NA,2010,6
"cochnewagon","3814","1",2010-06-29,"0:00:00","cw","3",6,"c",5.4,"1","d",NA,2010,6
"cochnewagon","3814","1",2010-07-13,"0:00:00","cw","3",6,"c",5.1,"1","d",NA,2010,7
"cochnewagon","3814","1",2010-07-27,"0:00:00","cw","3",6,"c",3.6,"1","d",NA,2010,7
"cochnewagon","3814","1",2010-08-10,"0:00:00","cw","3",6,"c",4.7,"1","s",NA,2010,8
"cochnewagon","3814","1",2010-08-23,"0:00:00","cw","3",7,"c",7.2,"1","d",NA,2010,8
"cochnewagon","3814","1",2010-08-23,"0:00:00","cw","3",7,"c",7.3,"2","d",NA,2010,8
"cochnewagon","3814","1",2010-09-09,"0:00:00","cw","3",6,"c",19,"1","d",NA,2010,9
"cochnewagon","3814","1",2010-09-22,"0:00:00","cw","3",8,"c",23,"1","d",NA,2010,9
"cochnewagon","3814","1",2010-10-07,"0:00:00","cw","3",7.5,"c",14,"1","d",NA,2010,10
"cochnewagon","3814","1",2010-10-20,"0:00:00","cw","3",8,"c",7.7,"1","d",NA,2010,10
"cochnewagon","3814","1",2011-05-18,"0:00:00","cw","3",8,"c",3.7,"1","d",NA,2011,5
"cochnewagon","3814","1",2011-06-01,"0:00:00","cw","3",5,"c",4.8,"1","d",NA,2011,6
"cochnewagon","3814","1",2011-06-15,"0:00:00","cw","3",6,"c",2.4,"1","d",NA,2011,6
"cochnewagon","3814","1",2011-06-27,"0:00:00","cw","3",6,"c",3.9,"1","d",NA,2011,6
"cochnewagon","3814","1",2011-07-12,"0:00:00","cw","3",5.5,"c",3.4,"1","d",NA,2011,7
"cochnewagon","3814","1",2011-07-27,"0:00:00","cw","3",5.5,"c",6.3,"1","d",NA,2011,7
"cochnewagon","3814","1",2011-08-11,"0:00:00","cw","3",5.5,"c",16,"1","d",NA,2011,8
"cochnewagon","3814","1",2011-08-23,"0:00:00","ei","2",6,"c",32,"1","s",NA,2011,8
"cochnewagon","3814","1",2011-08-24,"0:00:00","cw","3",6,"c",19,"2","d",NA,2011,8
"cochnewagon","3814","1",2011-08-24,"0:00:00","cw","3",6,"c",20,"1","d",NA,2011,8
"cochnewagon","3814","1",2011-09-08,"0:00:00","cw","3",6,"c",15,"1","d",NA,2011,9
"cochnewagon","3814","1",2011-09-23,"0:00:00","cw","3",8,"c",13,"1","d",NA,2011,9
"cochnewagon","3814","1",2011-10-05,"0:00:00","cw","3",8,"c",13,"1","d",NA,2011,10
"cochnewagon","3814","1",2011-11-03,"0:00:00","cw","3",7,"c",4.3,"1","d",NA,2011,11
"cochnewagon","3814","1",2012-05-24,"0:00:00","cw","3",6,"c",2.4,"1","d",NA,2012,5
"cochnewagon","3814","1",2012-06-05,"0:00:00","cw","3",7,"c",2.4,"1","d",NA,2012,6
"cochnewagon","3814","1",2012-06-21,"0:00:00","cw","3",4,"c",2.8,"1","d",NA,2012,6
"cochnewagon","3814","1",2012-07-03,"0:00:00","cw","3",4.5,"c",3.3,"1","d",NA,2012,7
"cochnewagon","3814","1",2012-07-16,"0:00:00","cw","3",5,"c",4.3,"1","d",NA,2012,7
"cochnewagon","3814","1",2012-07-16,"0:00:00","cw","3",5,"c",4.4,"2","d",NA,2012,7
"cochnewagon","3814","1",2012-08-01,"0:00:00","cw","3",5.5,"c",8.7,"1","d",NA,2012,8
"cochnewagon","3814","1",2012-08-15,"0:00:00","cw","3",5,"c",13,"1","d",NA,2012,8
"cochnewagon","3814","1",2012-08-27,"0:00:00","cw","3",4.5,"c",17,"1","d",NA,2012,8
"cochnewagon","3814","1",2012-09-12,"0:00:00","cw","3",7,"c",21,"1","d",NA,2012,9
"cochnewagon","3814","1",2012-09-27,"0:00:00","cw","3",8,"c",17,"1","d",NA,2012,9
"cochnewagon","3814","1",2012-10-16,"0:00:00","cw","3",8,"c",13,"1","d",NA,2012,10
"cochnewagon","3814","1",2013-05-10,"0:00:00","cw","3",6,"c",5.1,"1","d",NA,2013,5
"cochnewagon","3814","1",2013-05-23,"0:00:00","cw","3",7,"c",3.1,"1","d",NA,2013,5
"cochnewagon","3814","1",2013-06-06,"0:00:00","cw","3",6,"c",1.8,"1","d",NA,2013,6
"cochnewagon","3814","1",2013-06-18,"0:00:00","cw","3",6,"c",2.5,"1","d",NA,2013,6
"cochnewagon","3814","1",2013-07-02,"0:00:00","cw","3",5.5,"c",4.7,"1","d",NA,2013,7
"cochnewagon","3814","1",2013-07-15,"0:00:00","cw","3",6,"c",3.6,"1","d",NA,2013,7
"cochnewagon","3814","1",2013-07-29,"0:00:00","cw","3",5.5,"c",4.5,"1","d",NA,2013,7
"cochnewagon","3814","1",2013-08-14,"0:00:00","cw","3",6,"c",5.8,"1","d",NA,2013,8
"cochnewagon","3814","1",2013-08-28,"0:00:00","cw","3",5.5,"c",2.1,"1","d",NA,2013,8
"cochnewagon","3814","1",2013-09-11,"0:00:00","cw","3",7,"c",5.3,"1","d",NA,2013,9
"cochnewagon","3814","1",2013-09-25,"0:00:00","cw","3",8,"c",9.5,"1","d",NA,2013,9
"cochnewagon","3814","1",2013-10-09,"0:00:00","cw","3",8,"c",4.4,"1","d",NA,2013,10
"cochnewagon","3814","1",2013-10-23,"0:00:00","cw","3",7,"c",3.7,"1","d",NA,2013,10
"cochnewagon","3814","1",2014-05-21,"0:00:00","cw","3",7,"c",2.9,"1","hetl",NA,2014,5
"cochnewagon","3814","1",2014-06-04,"0:00:00","cw","3",7,"c",1.6,"1","hetl",NA,2014,6
"cochnewagon","3814","1",2014-06-18,"0:00:00","cw","3",6,"c",2.8,"1","hetl",NA,2014,6
"cochnewagon","3814","1",2014-07-02,"0:00:00","cw","3",6.5,"c",2.5,"1","hetl",NA,2014,7
"cochnewagon","3814","1",2014-07-17,"0:00:00","cw","3",6.5,"c",3.4,"1","hetl",NA,2014,7
"cochnewagon","3814","1",2014-07-30,"0:00:00","cw","3",6,"c",3.3,"1","hetl",NA,2014,7
"cochnewagon","3814","1",2014-08-15,"0:00:00","cw","3",6,"c",3.9,"1","hetl",NA,2014,8
"cochnewagon","3814","1",2014-08-27,"0:00:00","cw","3",6.5,"c",8.8,"1","hetl",NA,2014,8
"cochnewagon","3814","1",2014-09-10,"0:00:00","cw","3",5.5,"c",21,"1","hetl",NA,2014,9
"cochnewagon","3814","1",2014-09-26,"0:00:00","cw","3",7,"c",17,"1","hetl",NA,2014,9
"cochnewagon","3814","1",2014-10-09,"0:00:00","cw","3",7,"c",29,"1","hetl",NA,2014,10
"cochnewagon","3814","1",2014-10-20,"0:00:00","cw","3",8,"c",27,"1","hetl",NA,2014,10
"cochnewagon","3814","1",2015-05-15,"0:00:00","cw","3",7,"c",3.5,"1","hetl",NA,2015,5
"cochnewagon","3814","1",2015-05-28,"0:00:00","cw","3",6,"c",4.8,"1","hetl",NA,2015,5
"cochnewagon","3814","1",2015-06-10,"0:00:00","cw","3",6,"c",4.6,"1","hetl",NA,2015,6
"cochnewagon","3814","1",2015-06-24,"0:00:00","cw","3",7,"c",4.4,"1","hetl",NA,2015,6
"cochnewagon","3814","1",2015-07-08,"0:00:00","cw","3",5.5,"c",5.9,"1","hetl",NA,2015,7
"cochnewagon","3814","1",2015-07-22,"0:00:00","cw","3",6,"c",5.8,"1","hetl",NA,2015,7
"cochnewagon","3814","1",2015-08-05,"0:00:00","cw","3",6,"c",8.1,"1","hetl",NA,2015,8
"cochnewagon","3814","1",2015-08-18,"0:00:00","cw","3",6,"c",20,"1","hetl",NA,2015,8
"cochnewagon","3814","1",2015-09-01,"0:00:00","cw","3",5,"c",15,"2","hetl",NA,2015,9
"cochnewagon","3814","1",2015-09-01,"0:00:00","cw","3",5,"c",16,"1","hetl",NA,2015,9
"cochnewagon","3814","1",2015-09-16,"0:00:00","cw","3",6,"c",9.5,"1","hetl",NA,2015,9
"cochnewagon","3814","1",2015-10-02,"0:00:00","cw","3",8,"c",16,"1","hetl",NA,2015,10
"cochnewagon","3814","1",2015-10-14,"0:00:00","cw","3",8,"c",20,"1","hetl",NA,2015,10
"cochnewagon","3814","1",2015-11-03,"0:00:00","cw","3",7.5,"c",7.8,"1","hetl",NA,2015,11
"cochnewagon","3814","1",2016-05-04,"0:00:00","cw","3",8,"c",2.5,"2","hetl",NA,2016,5
"cochnewagon","3814","1",2016-05-04,"0:00:00","cw","3",8,"c",2.6,"1","hetl",NA,2016,5
"cochnewagon","3814","1",2016-05-17,"0:00:00","cw","3",7,"c",2.2,"1","hetl",NA,2016,5
"cochnewagon","3814","1",2016-06-01,"0:00:00","cw","3",5,"c",1.5,"1","hetl",NA,2016,6
"cochnewagon","3814","1",2016-06-16,"0:00:00","cw","3",7,"c",2.3,"1","hetl",NA,2016,6
"cochnewagon","3814","1",2016-07-06,"0:00:00","cw","3",6,"c",2.8,"1","hetl",NA,2016,7
"cochnewagon","3814","1",2016-07-20,"0:00:00","cw","3",6,"c",5.4,"1","hetl",NA,2016,7
"cochnewagon","3814","1",2016-08-03,"0:00:00","cw","3",5,"c",11,"1","hetl",NA,2016,8
"cochnewagon","3814","1",2016-08-17,"0:00:00","cw","3",5,"c",7.3,"1","hetl",NA,2016,8
"cochnewagon","3814","1",2016-08-31,"0:00:00","cw","3",6,"c",9.3,"1","hetl",NA,2016,8
"cochnewagon","3814","1",2016-09-14,"0:00:00","cw","3",7,"c",13,"1","hetl",NA,2016,9
"cochnewagon","3814","1",2016-09-28,"0:00:00","cw","3",7,"c",19,"1","hetl",NA,2016,9
"cochnewagon","3814","1",2016-10-12,"0:00:00","cw","3",7,"c",9.7,"1","hetl",NA,2016,10
"cochnewagon","3814","1",2016-10-27,"0:00:00","cw","3",7,"c",12,"1","hetl",NA,2016,10
"cochnewagon","3814","1",2017-05-12,"0:00:00","cw","3",8,"c",4.3,"1","hetl",NA,2017,5
"cochnewagon","3814","1",2017-05-24,"0:00:00","cw","3",8,"c",9,"1","hetl",NA,2017,5
"cochnewagon","3814","1",2017-06-08,"0:00:00","cw","3",8,"c",3.8,"1","hetl",NA,2017,6
"cochnewagon","3814","1",2017-06-20,"0:00:00","cw","3",6,"c",4.8,"1","hetl",NA,2017,6
"cochnewagon","3814","1",2017-07-06,"0:00:00","cw","3",6,"c",3.4,"1","hetl",NA,2017,7
"cochnewagon","3814","1",2017-07-19,"0:00:00","cw","3",6,"c",6,"1","hetl",NA,2017,7
"cochnewagon","3814","1",2017-07-31,"0:00:00","cw","3",5.5,"c",18,"1","hetl",NA,2017,7
"cochnewagon","3814","1",2017-08-16,"0:00:00","cw","3",5,"c",7.1,"1","hetl",NA,2017,8
"cochnewagon","3814","1",2017-08-31,"0:00:00","cw","3",6,"c",8.5,"1","hetl",NA,2017,8
"cochnewagon","3814","1",2017-08-31,"0:00:00","cw","3",6,"c",9.4,"2","hetl",NA,2017,8
"cochnewagon","3814","1",2017-09-13,"0:00:00","cw","3",7,"c",14,"1","hetl",NA,2017,9
"cochnewagon","3814","1",2017-09-29,"0:00:00","cw","3",6,"c",14,"1","hetl",NA,2017,9
"cochnewagon","3814","1",2017-10-11,"0:00:00","cw","3",7,"c",17,"1","hetl",NA,2017,10
"cochnewagon","3814","1",2017-11-01,"0:00:00","cw","3",8,"c",13,"1","hetl",NA,2017,11
"cochnewagon","3814","1",2018-05-18,"0:00:00","cw","3",7,"c",7,"1","hetl",NA,2018,5
"cochnewagon","3814","1",2018-05-30,"0:00:00","cw","3",7,"c",5,"1","hetl",NA,2018,5
"cochnewagon","3814","1",2018-06-13,"0:00:00","cw","3",6,"c",4,"1","hetl",NA,2018,6
"cochnewagon","3814","1",2018-06-27,"0:00:00","cw","3",5.5,"c",6,"1","hetl",NA,2018,6
"cochnewagon","3814","1",2018-07-11,"0:00:00","cw","3",5.5,"c",2,"1","hetl",NA,2018,7
"cochnewagon","3814","1",2018-07-24,"0:00:00","cw","3",6,"c",2,"1","hetl",NA,2018,7
"cochnewagon","3814","1",2018-08-07,"0:00:00","cw","3",6,"c",2,"1","hetl",NA,2018,8
"cochnewagon","3814","1",2018-08-20,"0:00:00","cw","3",6,"c",4,"1","hetl",NA,2018,8
"cochnewagon","3814","1",2018-09-06,"0:00:00","cw","3",6,"c",7,"1","hetl",NA,2018,9
"cochnewagon","3814","1",2018-09-20,"0:00:00","cw","3",6,"c",17,"1","hetl",NA,2018,9
"cochnewagon","3814","1",2018-10-04,"0:00:00","cw","3",8,"c",18,"1","hetl",NA,2018,10
"cochnewagon","3814","1",2018-10-17,"0:00:00","cw","3",7.5,"c",18,"1","hetl",NA,2018,10
"cochnewagon","3814","1",2018-10-17,"0:00:00","cw","3",7.5,"c",19,"1","hetl",NA,2018,10
"cochnewagon","3814","1",2018-10-30,"0:00:00","cw","3",7,"c",11,"1","hetl",NA,2018,10
"desert","5265","1",2010-09-01,"0:00:00","cw","3",3.5,"c",1.6,"1","d",NA,2010,9
"desert","5265","1",2011-08-31,"0:00:00","cw","3",4,"c",4.2,"1","d",NA,2011,8
"desert","5265","1",2012-09-06,"0:00:00","cw","3",3,"c",6.1,"1","d",NA,2012,9
"desert","5265","1",2013-08-22,"0:00:00","cw","3",3,"c",5.3,"1","d",NA,2013,8
"desert","5265","1",2014-08-26,"0:00:00","cw","3",4,"c",5.8,"1","hetl",NA,2014,8
"desert","5265","1",2015-08-17,"0:00:00","cw","3",4,"c",4.6,"1","hetl",NA,2015,8
"desert","5265","1",2016-08-23,"0:00:00","cw","3",4,"c",2.7,"1","hetl",NA,2016,8
"desert","5265","1",2017-08-22,"0:00:00","cw","3",4,"c",2.4,"1","hetl",NA,2017,8
"desert","5265","1",2018-08-30,"0:00:00","cw","3",4.5,"c",4,"1","hetl",NA,2018,8
"dexter","3830","1",1976-04-28,"0:00:00","cw","3",NA,"c",2.4,NA,"",NA,1976,4
"dexter","3830","1",1976-06-14,"0:00:00","cw","3",NA,"c",3,NA,"",NA,1976,6
"dexter","3830","1",1976-06-30,"0:00:00","cw","3",NA,"c",5.8,NA,"",NA,1976,6
"dexter","3830","1",1976-07-08,"0:00:00","cw","3",NA,"c",5.5,NA,"",NA,1976,7
"dexter","3830","1",1976-07-22,"0:00:00","cw","3",NA,"c",6.8,NA,"",NA,1976,7
"dexter","3830","1",1976-08-05,"0:00:00","cw","3",NA,"c",5.7,NA,"",NA,1976,8
"dexter","3830","1",1976-08-19,"0:00:00","cw","3",NA,"c",4.9,NA,"",NA,1976,8
"dexter","3830","1",1976-09-06,"0:00:00","cw","3",NA,"c",5.4,NA,"",NA,1976,9
"dexter","3830","1",1976-09-21,"0:00:00","cw","3",NA,"c",7.6,NA,"",NA,1976,9
"dexter","3830","1",1976-10-04,"0:00:00","cw","3",NA,"c",5.5,NA,"",NA,1976,10
"dexter","3830","1",1976-10-20,"0:00:00","cw","3",NA,"c",4.8,NA,"",NA,1976,10
"dexter","3830","1",1979-05-08,"0:00:00","cw","3",5,"c",2.5,NA,"",NA,1979,5
"dexter","3830","1",1979-07-06,"0:00:00","cw","3",6,"c",2.9,NA,"",NA,1979,7
"dexter","3830","1",1979-08-01,"0:00:00","cw","3",5,"c",3.5,NA,"",NA,1979,8
"dexter","3830","1",1979-08-17,"0:00:00","cw","3",6,"c",3.5,NA,"",NA,1979,8
"dexter","3830","1",1979-08-29,"0:00:00","cw","3",5,"c",3.4,NA,"",NA,1979,8
"dexter","3830","1",1979-09-28,"0:00:00","ei","2",6,"c",3.9,NA,"",NA,1979,9
"dexter","3830","1",1980-04-24,"0:00:00","cw","3",7,"c",2.5,NA,"",NA,1980,4
"dexter","3830","1",1980-04-24,"0:00:00","cw","3",7,"c",2.8,NA,"",NA,1980,4
"dexter","3830","1",1981-06-11,"0:00:00","cw","3",6,"c",3.1,NA,"",NA,1981,6
"dexter","3830","1",1981-07-07,"0:00:00","cw","3",5,"c",3,NA,"",NA,1981,7
"dexter","3830","1",1981-07-07,"0:00:00","cw","3",5,"c",3.7,NA,"",NA,1981,7
"dexter","3830","1",1981-08-28,"0:00:00","cw","3",5,"c",3.8,NA,"",NA,1981,8
"dexter","3830","1",1981-09-30,"0:00:00","cw","3",6,"c",3.7,NA,"",NA,1981,9
"dexter","3830","1",1982-03-24,"0:00:00","cw","3",6,"c",0.3,NA,"",NA,1982,3
"dexter","3830","1",1982-05-12,"0:00:00","cw","3",6,"c",2.5,NA,"",NA,1982,5
"dexter","3830","1",1982-07-13,"0:00:00","cw","3",5,"c",2.4,NA,"",NA,1982,7
"dexter","3830","1",1982-08-05,"0:00:00","cw","3",5,"c",3,NA,"",NA,1982,8
"dexter","3830","1",1982-09-28,"0:00:00","cw","3",6,"c",3.8,NA,"",NA,1982,9
"dexter","3830","1",1990-05-31,"0:00:00","ei","3",6,"c",4.1,NA,"",NA,1990,5
"dexter","3830","1",1990-06-23,"0:00:00","ei","3",5,"c",3.8,NA,"",NA,1990,6
"dexter","3830","1",1990-07-31,"0:00:00","ei","3",5,"c",2.6,NA,"",NA,1990,7
"dexter","3830","1",1990-08-27,"0:00:00","ei","3",5,"c",1.8,NA,"",NA,1990,8
"dexter","3830","1",1990-09-26,"0:00:00","ei","3",6,"c",4.4,NA,"",NA,1990,9
"dexter","3830","1",1993-05-25,"0:00:00","cw","3",4,"c",5.4,NA,"",NA,1993,5
"dexter","3830","1",1993-06-29,"0:00:00","cw","3",4,"c",3,NA,"",NA,1993,6
"dexter","3830","1",1993-07-27,"0:00:00","cw","3",4,"c",3.2,NA,"",NA,1993,7
"dexter","3830","1",1993-08-24,"0:00:00","cw","3",5,"c",1.8,NA,"",NA,1993,8
"dexter","3830","1",1993-09-21,"0:00:00","cw","3",6,"c",2.6,NA,"",NA,1993,9
"dexter","3830","1",1996-05-16,"0:00:00","cw","3",6,"c",4,NA,"",NA,1996,5
"dexter","3830","1",1996-06-11,"0:00:00","cw","3",4,"c",3.2,NA,"",NA,1996,6
"dexter","3830","1",1996-07-12,"0:00:00","cw","3",4,"c",8.2,NA,"",NA,1996,7
"dexter","3830","1",1996-08-13,"0:00:00","cw","3",4,"c",9.5,NA,"",NA,1996,8
"dexter","3830","1",1996-09-24,"0:00:00","cw","3",5,"c",7.2,NA,"",NA,1996,9
"dexter","3830","1",1999-05-13,"0:00:00","cw","3",4,"c",6.8,"1","d",NA,1999,5
"dexter","3830","1",1999-06-08,"0:00:00","cw","3",4,"c",6.03,"1","d",NA,1999,6
"dexter","3830","1",1999-07-08,"0:00:00","cw","3",4,"c",4.19,"1","d",NA,1999,7
"dexter","3830","1",1999-08-09,"0:00:00","cw","3",5,"c",5.71,"1","d",NA,1999,8
"dexter","3830","1",1999-09-08,"0:00:00","cw","3",5,"c",3.82,"1","d",NA,1999,9
"dexter","3830","1",2001-08-30,"0:00:00","ei","2",5,"c",4.2,"1","e",NA,2001,8
"dexter","3830","1",2002-05-21,"0:00:00","cw","3",7,"c",3.4,"1","d",NA,2002,5
"dexter","3830","1",2002-06-17,"0:00:00","cw","3",5,"c",8.7,"1","d",NA,2002,6
"dexter","3830","1",2002-07-17,"0:00:00","cw","3",4,"c",17.6,"1","d",NA,2002,7
"dexter","3830","1",2002-08-20,"0:00:00","cw","3",4,"c",4.6,"1","d",NA,2002,8
"dexter","3830","1",2002-09-20,"0:00:00","cw","3",5,"c",4.2,"1","d",NA,2002,9
"dexter","3830","1",2002-10-23,"0:00:00","cw","3",6,"c",3,"1","d",NA,2002,10
"dexter","3830","1",2005-05-05,"0:00:00","cw","3",6,"c",1.5,"1","d",NA,2005,5
"dexter","3830","1",2005-06-13,"0:00:00","cw","3",6,"c",2.2,"1","d",NA,2005,6
"dexter","3830","1",2005-07-12,"0:00:00","cw","3",4,"c",8.6,"1","d",NA,2005,7
"dexter","3830","1",2005-08-10,"0:00:00","cw","3",4,"c",4.9,"1","d",NA,2005,8
"dexter","3830","1",2005-09-16,"0:00:00","cw","3",4,"c",3.2,"1","d",NA,2005,9
"dexter","3830","1",2005-10-17,"0:00:00","cw","3",7,"c",2.9,"1","d",NA,2005,10
"dexter","3830","1",2008-05-20,"0:00:00","cw","3",4,"c",5.1,"1","d",NA,2008,5
"dexter","3830","1",2008-06-13,"0:00:00","cw","3",4,"c",12,"1","d",NA,2008,6
"dexter","3830","1",2008-07-16,"0:00:00","cw","3",4,"c",6.2,"1","d",NA,2008,7
"dexter","3830","1",2008-08-20,"0:00:00","cw","3",4,"c",5.3,"1","d",NA,2008,8
"dexter","3830","1",2008-09-25,"0:00:00","cw","3",5,"c",5.4,"1","d",NA,2008,9
"dexter","3830","1",2008-11-04,"0:00:00","cw","3",6,"c",4.9,"1","d",NA,2008,11
"dexter","3830","1",2010-09-08,"0:00:00","ei","2",4,"c",3.7,"1","s",NA,2010,9
"dexter","3830","1",2011-05-24,"0:00:00","cw","3",6,"c",2.8,"1","d",NA,2011,5
"dexter","3830","1",2011-06-27,"0:00:00","cw","3",4,"c",9,"1","d",NA,2011,6
"dexter","3830","1",2011-07-12,"0:00:00","cw","3",3.5,"c",4.1,"1","d",NA,2011,7
"dexter","3830","1",2011-08-11,"0:00:00","cw","3",4,"c",10,"1","d",NA,2011,8
"dexter","3830","1",2011-09-12,"0:00:00","cw","3",4.5,"c",4.7,"1","d",NA,2011,9
"dexter","3830","1",2014-06-02,"0:00:00","cw","3",5,"c",3.3,"1","hetl",NA,2014,6
"dexter","3830","1",2014-06-16,"0:00:00","cw","3",4,"c",5.8,"1","hetl",NA,2014,6
