"lake","midas","station","date","time","agency","project","surveyor1","surveyor2","surveyor3","surveyor4","windvel","winddir","cloudcvr","secchi","seccbot","scope","rep","qa_cert","gloeo","comments","sampleid","year","month"
"maranacook","5312","1",1975-08-04,"0:00:00","cw","3","cwd","","",NA,NA,NA,NA,6.4,"n","2","1",NA,NA,"","5312_1_1975-08-04_cw",1975,8
"maranacook","5312","1",1975-08-12,"0:00:00","cw","3","cwd","","",NA,NA,NA,NA,6.4,"n","2","1",NA,NA,"","5312_1_1975-08-12_cw",1975,8
"maranacook","5312","1",1975-08-26,"0:00:00","cw","3","cwd","","",NA,NA,NA,NA,6.4,"n","2","1",NA,NA,"","5312_1_1975-08-26_cw",1975,8
"maranacook","5312","1",1976-04-21,"0:00:00","cw","3","moran","","",NA,10,4,"b",5.5,"n","2","1",NA,NA,"","5312_1_1976-04-21_cw",1976,4
"maranacook","5312","1",1976-05-17,"0:00:00","cw","3","moran","","",NA,8,1,"o",5.8,"n","2","1",NA,NA,"","5312_1_1976-05-17_cw",1976,5
"maranacook","5312","1",1976-06-10,"0:00:00","cw","3","willis","","",NA,2,4,"b",4.8,"n","2","1",NA,NA,"","5312_1_1976-06-10_cw",1976,6
"maranacook","5312","1",1976-06-28,"0:00:00","cw","3","crane,j e","","",NA,6,5,"b",4.9,"n","2","1",NA,NA,"","5312_1_1976-06-28_cw",1976,6
"maranacook","5312","1",1976-07-11,"0:00:00","cw","3","willis","","",NA,2,5,"c",5.4,"n","2","1",NA,NA,"","5312_1_1976-07-11_cw",1976,7
"maranacook","5312","1",1976-07-26,"0:00:00","cw","3","willis","","",NA,3,5,"o",6.4,"n","2","1",NA,NA,"","5312_1_1976-07-26_cw",1976,7
"maranacook","5312","1",1976-08-05,"0:00:00","cw","3","crane,j e","","",NA,10,6,"b",5.8,"n","2","1",NA,NA,"","5312_1_1976-08-05_cw",1976,8
"maranacook","5312","1",1976-08-19,"0:00:00","cw","3","crane,j e","","",NA,0,NA,"b",6.8,"n","2","1",NA,NA,"","5312_1_1976-08-19_cw",1976,8
"maranacook","5312","1",1976-09-03,"0:00:00","cw","3","moran","","",NA,2,2,"b",4.9,"n","2","1",NA,NA,"","5312_1_1976-09-03_cw",1976,9
"maranacook","5312","1",1976-09-21,"0:00:00","cw","3","king,wendy","","",NA,2,2,"c",6.2,"n","2","1",NA,NA,"","5312_1_1976-09-21_cw",1976,9
"maranacook","5312","1",1976-10-01,"0:00:00","cw","3","moran","","",NA,2,1,"o",5.8,"n","2","1",NA,NA,"","5312_1_1976-10-01_cw",1976,10
"maranacook","5312","1",1976-10-18,"0:00:00","cw","3","dominie,dave","","",NA,20,7,"o",5,"n","2","1",NA,NA,"","5312_1_1976-10-18_cw",1976,10
"maranacook","5312","1",1978-05-05,"0:00:00","cw","3","dominie,dave","king,wendy","",NA,5,2,"o",5.5,"n","2","1",NA,NA,"","5312_1_1978-05-05_cw",1978,5
"maranacook","5312","1",1978-07-01,"0:00:00","cw","3","king,wendy","miller,debrah","",NA,8,8,"c",6,"n","2","1",NA,NA,"","5312_1_1978-07-01_cw",1978,7
"maranacook","5312","1",1978-07-09,"0:00:00","cw","3","miller,debrah","","",NA,0,NA,NA,6,"n","2","1",NA,NA,"","5312_1_1978-07-09_cw",1978,7
"maranacook","5312","1",1978-08-13,"0:00:00","cw","3","miller,debrah","","",NA,0,NA,"b",6.5,"n","2","1",NA,NA,"","5312_1_1978-08-13_cw",1978,8
"maranacook","5312","1",1978-08-21,"0:00:00","cw","3","miller,debrah","","",NA,10,8,"b",6,"n","2","1",NA,NA,"","5312_1_1978-08-21_cw",1978,8
"maranacook","5312","1",1978-09-17,"0:00:00","cw","3","miller,debrah","","",NA,5,6,"b",5.2,"n","2","1",NA,NA,"","5312_1_1978-09-17_cw",1978,9
"maranacook","5312","1",1979-04-26,"0:00:00","cw","3","king,wendy","whittier,scott","",NA,1,6,"o",5.9,"n","2","1",NA,NA,"","5312_1_1979-04-26_cw",1979,4
"maranacook","5312","1",1979-06-19,"0:00:00","cw","3","king,wendy","selser,jan","",NA,3,2,"b",6.4,"n","2","1",NA,NA,"","5312_1_1979-06-19_cw",1979,6
"maranacook","5312","1",1979-07-02,"0:00:00","cw","3","king,wendy","house,john","",NA,2,6,"c",5.3,"n","2","1",NA,NA,"","5312_1_1979-07-02_cw",1979,7
"maranacook","5312","1",1979-07-16,"0:00:00","cw","3","house,john","selser,jan","",NA,1,6,"o",5.4,"n","2","1",NA,NA,"","5312_1_1979-07-16_cw",1979,7
"maranacook","5312","1",1979-07-31,"0:00:00","cw","3","king,wendy","house,john","",NA,2,5,"b",6.2,"n","2","1",NA,NA,"","5312_1_1979-07-31_cw",1979,7
"maranacook","5312","1",1979-08-15,"0:00:00","cw","3","king,wendy","house,john","",NA,4,8,"c",5.6,"n","2","1",NA,NA,"","5312_1_1979-08-15_cw",1979,8
"maranacook","5312","1",1979-09-05,"0:00:00","cw","3","king,wendy","selser,jan","",NA,1,5,"b",8.1,"n","2","1",NA,NA,"","5312_1_1979-09-05_cw",1979,9
"maranacook","5312","1",1979-09-24,"0:00:00","cw","3","king,wendy","selser,jan","",NA,1,1,"b",8.6,"n","2","1",NA,NA,"","5312_1_1979-09-24_cw",1979,9
"maranacook","5312","1",1979-10-22,"0:00:00","cw","3","king,wendy","selser,jan","",NA,0,NA,"b",6.4,"n","2","1",NA,NA,"","5312_1_1979-10-22_cw",1979,10
"maranacook","5312","1",1980-04-18,"0:00:00","cw","3","king,wendy","sage,kathy","",NA,4,8,"b",7.3,"n","2","1",NA,NA,"","5312_1_1980-04-18_cw",1980,4
"maranacook","5312","1",1980-05-05,"0:00:00","cw","3","king,wendy","dennis,jeff","",NA,2,7,"b",6.2,"n","2","1",NA,NA,"","5312_1_1980-05-05_cw",1980,5
"maranacook","5312","1",1980-06-14,"0:00:00","cw","3","king,wendy","donle","",NA,4,5,"b",5.8,"n","2","1",NA,NA,"","5312_1_1980-06-14_cw",1980,6
"maranacook","5312","1",1980-06-22,"0:00:00","cw","3","donle","","",NA,7,1,"b",5.7,"n","2","1",NA,NA,"","5312_1_1980-06-22_cw",1980,6
"maranacook","5312","1",1980-07-09,"0:00:00","cw","3","donle","","",NA,7,6,"c",5.7,"n","2","1",NA,NA,"","5312_1_1980-07-09_cw",1980,7
"maranacook","5312","1",1981-06-05,"0:00:00","cw","3","king,wendy","pray,jim","brennan",NA,2,NA,"b",4.7,"n","2","1",NA,NA,"","5312_1_1981-06-05_cw",1981,6
"maranacook","5312","1",1981-06-16,"0:00:00","cw","3","king,wendy","brennan,ross","",NA,2,1,"b",5.8,"n","2","1",NA,NA,"","5312_1_1981-06-16_cw",1981,6
"maranacook","5312","1",1981-06-30,"0:00:00","cw","3","king,wendy","brennan,ross","",NA,6,6,"b",6.4,"n","2","1",NA,NA,"","5312_1_1981-06-30_cw",1981,6
"maranacook","5312","1",1981-07-20,"0:00:00","cw","3","pray,jim","brennan,ross","",NA,4,4,"o",6.5,"n","2","1",NA,NA,"","5312_1_1981-07-20_cw",1981,7
"maranacook","5312","1",1981-08-04,"0:00:00","cw","3","pray,jim","brennan,ross","",NA,2,2,"b",6.7,"n","2","1",NA,NA,"","5312_1_1981-08-04_cw",1981,8
"maranacook","5312","1",1981-08-25,"0:00:00","cw","3","brennan","pray,jim","",NA,5,8,"b",5.6,"n","2","1",NA,NA,"","5312_1_1981-08-25_cw",1981,8
"maranacook","5312","1",1981-09-25,"0:00:00","cw","3","king,wendy","pray,jim","",NA,5,7,"b",5.9,"n","2","1",NA,NA,"","5312_1_1981-09-25_cw",1981,9
"maranacook","5312","1",1981-11-04,"0:00:00","cw","3","king,wendy","pray,jim","",NA,5,7,"b",5.3,"n","2","1",NA,NA,"","5312_1_1981-11-04_cw",1981,11
"maranacook","5312","1",1982-03-17,"0:00:00","cw","3","king,wendy","pray,jim","",NA,2,2,"b",8.5,"n","2","1",NA,NA,"","5312_1_1982-03-17_cw",1982,3
"maranacook","5312","1",1982-05-13,"0:00:00","cw","3","king,wendy","pray,jim","",NA,1,2,"c",5.9,"n","2","1",NA,NA,"","5312_1_1982-05-13_cw",1982,5
"maranacook","5312","1",1982-06-30,"0:00:00","cw","3","romanella,debrah","pray,jim","",NA,5,8,"b",6.2,"n","2","1",NA,NA,"","5312_1_1982-06-30_cw",1982,6
"maranacook","5312","1",1982-07-21,"0:00:00","cw","3","pray,jim","romanella,debrah","",NA,8,8,"b",6.2,"n","2","1",NA,NA,"","5312_1_1982-07-21_cw",1982,7
"maranacook","5312","1",1982-08-10,"0:00:00","cw","3","pray,jim","romanella,debrah","",NA,1,5,"b",6.4,"n","2","1",NA,NA,"","5312_1_1982-08-10_cw",1982,8
"maranacook","5312","1",1982-09-01,"0:00:00","cw","3","romanella,debrah","pray,jim","",NA,1,4,"o",6.7,"n","2","1",NA,NA,"","5312_1_1982-09-01_cw",1982,9
"maranacook","5312","1",1982-09-30,"0:00:00","cw","3","king,wendy","romanella,debrah","",NA,2,6,"b",7.7,"n","2","1",NA,NA,"","5312_1_1982-09-30_cw",1982,9
"maranacook","5312","1",1982-11-03,"0:00:00","cw","3","romanella,debrah","pray,jim","",NA,2,6,"o",7.2,"n","2","1",NA,NA,"","5312_1_1982-11-03_cw",1982,11
"maranacook","5312","1",1983-05-16,"0:00:00","cw","3","king,wendy","romanella,debrah","",NA,8,2,"b",6,"n","2","1",NA,NA,"","5312_1_1983-05-16_cw",1983,5
"maranacook","5312","1",1983-06-15,"0:00:00","cw","3","king,wendy","romanella,debrah","",NA,1,3,"b",4.5,"n","2","1",NA,NA,"","5312_1_1983-06-15_cw",1983,6
"maranacook","5312","1",1983-07-21,"0:00:00","cw","3","king,wendy","romanella,debrah","",NA,5,5,"b",5.2,"n","2","1",NA,NA,"","5312_1_1983-07-21_cw",1983,7
"maranacook","5312","1",1983-07-29,"0:00:00","cw","3","romanella,debrah","king,wendy","",NA,5,6,"o",6,"n","2","1",NA,NA,"","5312_1_1983-07-29_cw",1983,7
"maranacook","5312","1",1983-08-30,"0:00:00","cw","3","dennis,wendy","miller,debrah","",NA,0,NA,"o",5.8,"n","2","1",NA,NA,"","5312_1_1983-08-30_cw",1983,8
"maranacook","5312","1",1983-09-28,"0:00:00","cw","3","dennis,wendy","miller,debrah","",NA,4,1,"b",6.1,"n","2","1",NA,NA,"","5312_1_1983-09-28_cw",1983,9
"maranacook","5312","1",1983-10-27,"0:00:00","cw","3","dennis,wendy","miller,debrah","",NA,3,7,NA,5.6,"n","2","1",NA,NA,"","5312_1_1983-10-27_cw",1983,10
"maranacook","5312","1",1984-06-22,"0:00:00","cw","3","gordon,tom","miller,debrah","",NA,4,8,"b",5.1,"n","2","1",NA,NA,"","5312_1_1984-06-22_cw",1984,6
"maranacook","5312","1",1984-07-26,"0:00:00","cw","3","jensen,kathy","miller,debrah","",NA,4,5,"c",5.4,"n","2","1",NA,NA,"","5312_1_1984-07-26_cw",1984,7
"maranacook","5312","1",1984-08-17,"0:00:00","cw","3","jensen,kathy","miller,debrah","",NA,5,7,"b",6.9,"n","2","1",NA,NA,"","5312_1_1984-08-17_cw",1984,8
"maranacook","5312","1",1984-09-24,"0:00:00","cw","3","jensen,kathy","miller,debrah","",NA,4,7,"b",6.6,"n","2","1",NA,NA,"","5312_1_1984-09-24_cw",1984,9
"maranacook","5312","1",1984-10-11,"0:00:00","cw","3","jensen,kathy","miller,debrah","",NA,4,7,"b",6.3,"n","2","1",NA,NA,"","5312_1_1984-10-11_cw",1984,10
"maranacook","5312","1",1985-05-09,"0:00:00","cw","3","williams,scott","miller,debrah","",NA,15,5,"b",7.2,"n","2","1",NA,NA,"","5312_1_1985-05-09_cw",1985,5
"maranacook","5312","1",1985-05-14,"0:00:00","ei","3","jennings,henry","","",NA,5,8,"b",5.2,"n","2","1",NA,NA,"","5312_1_1985-05-14_ei",1985,5
"maranacook","5312","1",1985-05-19,"0:00:00","ei","3","jennings,henry","","",NA,3,8,"b",5.2,"n","2","1",NA,NA,"","5312_1_1985-05-19_ei",1985,5
"maranacook","5312","1",1985-06-08,"0:00:00","ei","3","jennings,henry","","",NA,3,7,"c",5.3,"n","2","1",NA,NA,"","5312_1_1985-06-08_ei",1985,6
"maranacook","5312","1",1985-06-19,"0:00:00","cw","3","williams,scott","miller,debrah","",NA,2,7,"b",5.7,"n","2","1",NA,NA,"","5312_1_1985-06-19_cw",1985,6
"maranacook","5312","1",1985-06-22,"0:00:00","ei","3","jennings,henry","","",NA,8,7,"c",5.3,"n","2","1",NA,NA,"","5312_1_1985-06-22_ei",1985,6
"maranacook","5312","1",1985-07-06,"0:00:00","ei","3","jennings,henry","","",NA,8,5,"b",5.4,"n","2","1",NA,NA,"","5312_1_1985-07-06_ei",1985,7
"maranacook","5312","1",1985-07-19,"0:00:00","cw","3","dennis,wendy","miller,debrah","",NA,3,6,NA,7.3,"n","2","1",NA,NA,"","5312_1_1985-07-19_cw",1985,7
"maranacook","5312","1",1985-08-04,"0:00:00","ei","3","jennings,henry","","",NA,5,7,"b",6,"n","2","1",NA,NA,"","5312_1_1985-08-04_ei",1985,8
"maranacook","5312","1",1985-08-07,"0:00:00","cw","3","miller,debrah","williams,scott","",NA,5,5,"c",7.1,"n","2","1",NA,NA,"","5312_1_1985-08-07_cw",1985,8
"maranacook","5312","1",1985-08-18,"0:00:00","ei","3","jennings,henry","","",NA,8,6,"b",5.4,"n","2","1",NA,NA,"","5312_1_1985-08-18_ei",1985,8
"maranacook","5312","1",1985-09-08,"0:00:00","ei","3","jennings,henry","","",NA,5,6,"c",5.3,"n","2","1",NA,NA,"","5312_1_1985-09-08_ei",1985,9
"maranacook","5312","1",1985-09-22,"0:00:00","ei","3","jennings,henry","","",NA,2,5,"c",5.4,"n","2","1",NA,NA,"","5312_1_1985-09-22_ei",1985,9
"maranacook","5312","1",1985-09-25,"0:00:00","cw","3","williams,scott","dennis,wendy","",NA,3,4,"o",7.5,"n","2","1",NA,NA,"","5312_1_1985-09-25_cw",1985,9
"maranacook","5312","1",1985-10-16,"0:00:00","cw","3","williams,scott","miller,debrah","",NA,10,7,"o",7.2,"n","2","1",NA,NA,"","5312_1_1985-10-16_cw",1985,10
"maranacook","5312","1",1986-05-01,"0:00:00","cw","3","williams,scott","miller,debrah","",NA,2,5,"b",6.3,"n","2","1",NA,NA,"","5312_1_1986-05-01_cw",1986,5
"maranacook","5312","1",1986-06-04,"0:00:00","cw","3","williams,scott","dennis,wendy","",NA,5,5,"b",5.4,"n","2","1",NA,NA,"","5312_1_1986-06-04_cw",1986,6
"maranacook","5312","1",1986-07-25,"0:00:00","cw","3","miller,debrah","williams,scott","",NA,7,5,"b",7,"n","2","1",NA,NA,"","5312_1_1986-07-25_cw",1986,7
"maranacook","5312","1",1986-08-29,"0:00:00","cw","3","dennis,wendy","miller,debrah","",NA,3,7,"c",5.8,"n","2","1",NA,NA,"","5312_1_1986-08-29_cw",1986,8
"maranacook","5312","1",1986-09-18,"0:00:00","cw","3","williams,scott","miller,debrah","",NA,2,5,"b",6.2,"n","2","1",NA,NA,"","5312_1_1986-09-18_cw",1986,9
"maranacook","5312","1",1986-10-14,"0:00:00","cw","3","williams,scott","miller,debrah","",NA,NA,NA,"o",5.5,"n","2","1",NA,NA,"","5312_1_1986-10-14_cw",1986,10
"maranacook","5312","1",1987-05-08,"0:00:00","cw","3","williams,scott","miller,debrah","",NA,3,5,"b",6.3,"n","2","1",NA,NA,"","5312_1_1987-05-08_cw",1987,5
"maranacook","5312","1",1987-06-02,"0:00:00","cw","3","dennis,wendy","williams,scott","",NA,3,5,"b",4.7,"n","2","1",NA,NA,"","5312_1_1987-06-02_cw",1987,6
"maranacook","5312","1",1987-07-09,"0:00:00","cw","3","gordon,tom","miller,debrah","",NA,3,5,"b",5.9,"n","2","1",NA,NA,"","5312_1_1987-07-09_cw",1987,7
"maranacook","5312","1",1987-08-07,"0:00:00","cw","3","miller,debrah","williams,scott","",NA,4,5,"b",6.2,"n","2","1",NA,NA,"","5312_1_1987-08-07_cw",1987,8
"maranacook","5312","1",1987-09-08,"0:00:00","cw","3","dennis,wendy","williams,scott","",NA,0,NA,"o",6.9,"n","2","1",NA,NA,"","5312_1_1987-09-08_cw",1987,9
"maranacook","5312","1",1987-10-23,"0:00:00","cw","3","williams,scott","miller,debrah","",NA,4,5,"b",6.3,"n","2","1",NA,NA,"","5312_1_1987-10-23_cw",1987,10
"maranacook","5312","1",1988-05-09,"0:00:00","cw","3","miller,debrah","accomando,beth","",NA,12,5,"b",7,"n","2","1",NA,NA,"","5312_1_1988-05-09_cw",1988,5
"maranacook","5312","1",1988-05-09,"0:00:00","cw","3","miller,debrah","herrmann","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5312_1_1988-05-09_cw",1988,5
"maranacook","5312","1",1988-06-14,"0:00:00","cw","3","miller,debrah","herrmann","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5312_1_1988-06-14_cw",1988,6
"maranacook","5312","1",1988-07-07,"0:00:00","cw","3","williams,scott","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5312_1_1988-07-07_cw",1988,7
"maranacook","5312","1",1988-07-07,"0:00:00","cw","3","williams,scott","accomando,beth","",NA,NA,NA,"b",6.8,"n","2","1",NA,NA,"","5312_1_1988-07-07_cw",1988,7
"maranacook","5312","1",1988-08-31,"0:00:00","cw","3","herrmann","herrmann","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5312_1_1988-08-31_cw",1988,8
"maranacook","5312","1",1988-09-15,"0:00:00","cw","3","williams,scott","herrmann","",NA,10,8,"o",6.5,"n","2","1",NA,NA,"","5312_1_1988-09-15_cw",1988,9
"maranacook","5312","1",1988-09-15,"0:00:00","cw","3","williams,scott","herrmann","",NA,10,8,NA,NA,NA,NA,NA,NA,NA,"","5312_1_1988-09-15_cw",1988,9
"maranacook","5312","1",1988-10-20,"0:00:00","cw","3","williams,scott","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5312_1_1988-10-20_cw",1988,10
"maranacook","5312","1",1988-10-20,"0:00:00","cw","3","williams,scott","boucher,christa","",NA,12,7,"c",8.7,"n","2","1",NA,NA,"","5312_1_1988-10-20_cw",1988,10
"maranacook","5312","1",1989-05-17,"0:00:00","cw","3","miller,debrah","herrmann","",NA,3,1,"b",5.2,"n","2","1",NA,NA,"","5312_1_1989-05-17_cw",1989,5
"maranacook","5312","1",1989-06-09,"0:00:00","ei","3","whitney,jim","","",NA,5,6,"b",5,"n","2","1",NA,NA,"","5312_1_1989-06-09_ei",1989,6
"maranacook","5312","1",1989-06-21,"0:00:00","cw","3","boucher,christa","miller,debrah","",NA,NA,NA,"b",4.7,"n","2","1",NA,NA,"","5312_1_1989-06-21_cw",1989,6
"maranacook","5312","1",1989-07-08,"0:00:00","ei","3","whitney,jim","","",NA,NA,NA,"b",5.5,"n","2","1",NA,NA,"","5312_1_1989-07-08_ei",1989,7
"maranacook","5312","1",1989-07-22,"0:00:00","ei","3","whitney,jim","","",NA,NA,NA,"b",5.5,"n","2","1",NA,NA,"","5312_1_1989-07-22_ei",1989,7
"maranacook","5312","1",1989-08-22,"0:00:00","cw","3","miller,debrah","boucher,christa","",NA,4,7,NA,6.5,"n","2","1",NA,NA,"","5312_1_1989-08-22_cw",1989,8
"maranacook","5312","1",1990-05-09,"0:00:00","cw","3","boucher,christa","dennis,wendy","",NA,3,5,NA,6.5,"n","2","1",NA,NA,"","5312_1_1990-05-09_cw",1990,5
"maranacook","5312","1",1990-06-05,"0:00:00","cw","3","dennis,wendy","ciembro","",NA,6,8,"b",5.9,"n","2","1",NA,NA,"","5312_1_1990-06-05_cw",1990,6
"maranacook","5312","1",1990-07-03,"0:00:00","cw","3","dennis,wendy","boucher,christa","",NA,4,6,"b",5.5,"n","2","1",NA,NA,"","5312_1_1990-07-03_cw",1990,7
"maranacook","5312","1",1990-07-17,"0:00:00","cw","3","dennis,wendy","cumber,rod","",NA,7,6,"b",6.2,"n","2","1",NA,NA,"","5312_1_1990-07-17_cw",1990,7
"maranacook","5312","1",1990-07-28,"0:00:00","ei","3","cumber","","",NA,3,4,"b",6.1,"n","2","1",NA,NA,"","5312_1_1990-07-28_ei",1990,7
"maranacook","5312","1",1990-08-04,"0:00:00","ei","3","cumber","","",NA,4,8,"b",6,"n","2","1",NA,NA,"","5312_1_1990-08-04_ei",1990,8
"maranacook","5312","1",1990-08-12,"0:00:00","ei","3","cumber","","",NA,5,6,"b",6,"n","2","1",NA,NA,"","5312_1_1990-08-12_ei",1990,8
"maranacook","5312","1",1990-08-15,"0:00:00","cw","3","dennis,wendy","boucher,christa","",NA,3,6,"b",6.7,"n","2","1",NA,NA,"","5312_1_1990-08-15_cw",1990,8
"maranacook","5312","1",1990-08-19,"0:00:00","ei","3","cumber","","",NA,7,2,"b",5.7,"n","2","1",NA,NA,"","5312_1_1990-08-19_ei",1990,8
"maranacook","5312","1",1990-08-26,"0:00:00","ei","3","cumber","","",NA,1,1,"b",6.6,"n","2","1",NA,NA,"","5312_1_1990-08-26_ei",1990,8
"maranacook","5312","1",1990-09-01,"0:00:00","ei","3","cumber","","",NA,8,5,"b",6.6,"n","2","1",NA,NA,"","5312_1_1990-09-01_ei",1990,9
"maranacook","5312","1",1990-09-10,"0:00:00","cw","3","dennis,wendy","mcphedran,john","",NA,0,0,"b",7.1,"n","2","1",NA,NA,"","5312_1_1990-09-10_cw",1990,9
"maranacook","5312","1",1990-09-15,"0:00:00","ei","3","cumber","","",NA,8,6,"o",6.7,"n","2","1",NA,NA,"","5312_1_1990-09-15_ei",1990,9
"maranacook","5312","1",1990-09-23,"0:00:00","ei","3","cumber","","",NA,7,7,"b",7,"n","2","1",NA,NA,"","5312_1_1990-09-23_ei",1990,9
"maranacook","5312","1",1990-09-29,"0:00:00","ei","3","cumber","","",NA,1,6,"b",7,"n","2","1",NA,NA,"","5312_1_1990-09-29_ei",1990,9
"maranacook","5312","1",1990-10-06,"0:00:00","ei","3","cumber","","",NA,5,5,"b",6.6,"n","2","1",NA,NA,"","5312_1_1990-10-06_ei",1990,10
"maranacook","5312","1",1990-10-14,"0:00:00","ei","3","cumber","","",NA,1,2,"b",7.5,"n","2","1",NA,NA,"","5312_1_1990-10-14_ei",1990,10
"maranacook","5312","1",1990-10-18,"0:00:00","cw","3","mcphedran,john","boucher,christa","",NA,6,4,"b",7.6,"n","2","1",NA,NA,"","5312_1_1990-10-18_cw",1990,10
"maranacook","5312","1",1990-10-20,"0:00:00","ei","3","cumber","","",NA,7,7,"b",7,"n","2","1",NA,NA,"","5312_1_1990-10-20_ei",1990,10
"maranacook","5312","1",1991-05-05,"0:00:00","ei","3","cumber","ricker","",NA,4,1,"b",5,"n","2","1",NA,NA,"","5312_1_1991-05-05_ei",1991,5
"maranacook","5312","1",1991-05-19,"0:00:00","ei","3","cumber","ricker","",NA,2,6,"b",4.6,"n","2","1",NA,NA,"","5312_1_1991-05-19_ei",1991,5
"maranacook","5312","1",1991-05-22,"0:00:00","cw","3","boucher,christa","mcphedran,john","",NA,1,2,"b",5,"n","2","1",NA,NA,"","5312_1_1991-05-22_cw",1991,5
"maranacook","5312","1",1991-06-03,"0:00:00","ei","3","cumber","ricker","",NA,7,1,"b",3,"n","2","1",NA,NA,"","5312_1_1991-06-03_ei",1991,6
"maranacook","5312","1",1991-06-17,"0:00:00","ei","3","cumber","ricker","",NA,3,4,"o",4.2,"n","2","1",NA,NA,"","5312_1_1991-06-17_ei",1991,6
"maranacook","5312","1",1991-06-19,"0:00:00","cw","3","boucher,christa","mcphedran,john","",NA,3,5,"b",5.3,"n","2","1",NA,NA,"","5312_1_1991-06-19_cw",1991,6
"maranacook","5312","1",1991-06-30,"0:00:00","ei","3","cumber","ricker","",NA,0,0,"b",5.2,"n","2","1",NA,NA,"","5312_1_1991-06-30_ei",1991,6
"maranacook","5312","1",1991-07-13,"0:00:00","ei","3","cumber","ricker","",NA,8,5,"c",5,"n","2","1",NA,NA,"","5312_1_1991-07-13_ei",1991,7
"maranacook","5312","1",1991-07-15,"0:00:00","cw","3","mcphedran,john","boucher,christa","",NA,7,6,"b",6.8,"n","2","1",NA,NA,"","5312_1_1991-07-15_cw",1991,7
"maranacook","5312","1",1991-07-28,"0:00:00","ei","3","cumber","ricker","",NA,5,4,"b",5.6,"n","2","1",NA,NA,"","5312_1_1991-07-28_ei",1991,7
"maranacook","5312","1",1991-08-12,"0:00:00","ei","3","cumber","ricker","",NA,7,8,"b",5.6,"n","2","1",NA,NA,"","5312_1_1991-08-12_ei",1991,8
"maranacook","5312","1",1991-08-15,"0:00:00","cw","3","boucher,christa","pray,jim","",NA,0,0,"c",6.6,"n","2","1",NA,NA,"","5312_1_1991-08-15_cw",1991,8
"maranacook","5312","1",1991-09-09,"0:00:00","cw","3","dennis,wendy","mcphedran,john","",NA,2,2,"b",7.9,"n","2","1",NA,NA,"","5312_1_1991-09-09_cw",1991,9
"maranacook","5312","1",1992-05-20,"0:00:00","cw","3","mcphedran,john","emerson,joe","bran",NA,0,6,"b",5.3,"n","2","1",NA,NA,"","5312_1_1992-05-20_cw",1992,5
"maranacook","5312","1",1992-06-12,"0:00:00","cw","3","mcphedran,john","smith,gene","",NA,10,6,"b",5.5,"n","2","1",NA,NA,"","5312_1_1992-06-12_cw",1992,6
"maranacook","5312","1",1992-07-17,"0:00:00","cw","3","mcphedran,john","smith,gene","",NA,9,5,"c",6,"n","2","1",NA,NA,"","5312_1_1992-07-17_cw",1992,7
"maranacook","5312","1",1992-08-17,"0:00:00","cw","3","mcphedran,john","manwell,norm","",NA,5,4,"o",5.2,"n","2","1",NA,NA,"","5312_1_1992-08-17_cw",1992,8
"maranacook","5312","1",1992-09-18,"0:00:00","cw","3","mcphedran,john","smith,gene","",NA,0,0,"b",5,"n","2","1",NA,NA,"","5312_1_1992-09-18_cw",1992,9
"maranacook","5312","1",1993-05-13,"0:00:00","cw","3","mcphedran,john","monagle,bill","",NA,8,8,"b",6,"n","2","1",NA,NA,"","5312_1_1993-05-13_cw",1993,5
"maranacook","5312","1",1993-05-21,"0:00:00","ei","3","lowery","","",NA,0,0,"b",8.3,"n","2","1",NA,NA,"","5312_1_1993-05-21_ei",1993,5
"maranacook","5312","1",1993-05-31,"0:00:00","ei","3","cumber","","",NA,15,4,"o",4.2,"n","2","1",NA,NA,"","5312_1_1993-05-31_ei",1993,5
"maranacook","5312","1",1993-06-04,"0:00:00","ei","3","lowery","","",NA,2,6,"b",6.3,"n","2","1",NA,NA,"","5312_1_1993-06-04_ei",1993,6
"maranacook","5312","1",1993-06-11,"0:00:00","cw","3","mcphedran,john","smith,gene","",NA,5,7,"c",5.5,"n","2","1",NA,NA,"","5312_1_1993-06-11_cw",1993,6
"maranacook","5312","1",1993-06-18,"0:00:00","ei","3","lowery","","",NA,0,0,"c",6.4,"n","2","1",NA,NA,"","5312_1_1993-06-18_ei",1993,6
"maranacook","5312","1",1993-06-27,"0:00:00","ei","3","cumber","","",NA,7,4,"b",4.5,"n","2","1",NA,NA,"","5312_1_1993-06-27_ei",1993,6
"maranacook","5312","1",1993-07-04,"0:00:00","ei","3","lowery","","",NA,0,0,NA,6.5,"n","2","1",NA,NA,"","5312_1_1993-07-04_ei",1993,7
"maranacook","5312","1",1993-07-10,"0:00:00","ei","3","cumber","","",NA,2,6,"c",5,"n","2","1",NA,NA,"","5312_1_1993-07-10_ei",1993,7
"maranacook","5312","1",1993-07-14,"0:00:00","cw","3","mcphedran,john","smith,gene","",NA,1,7,"b",7,"n","2","1",NA,NA,"","5312_1_1993-07-14_cw",1993,7
