"midas","lake","station","date","agency","depth","tp.ppm","type","r","year","month","sampleid"
"5254","pleasant",1,2003-07-16,"cw",9,0.24,"g",1,2003,7,"5254_1_2003-07-16_cw"
"5254","pleasant",1,2003-08-25,"cw",1,0.02,"g",1,2003,8,"5254_1_2003-08-25_cw"
"5254","pleasant",1,2003-08-25,"cw",5,0.024,"g",1,2003,8,"5254_1_2003-08-25_cw"
"5254","pleasant",1,2003-08-25,"cw",3,0.029,"g",1,2003,8,"5254_1_2003-08-25_cw"
"5254","pleasant",1,2003-08-25,"cw",7,0.067,"g",1,2003,8,"5254_1_2003-08-25_cw"
"5254","pleasant",1,2003-08-25,"cw",9,0.29,"g",1,2003,8,"5254_1_2003-08-25_cw"
"5254","pleasant",1,2003-09-24,"cw",1,0.021,"g",1,2003,9,"5254_1_2003-09-24_cw"
"5254","pleasant",1,2003-09-24,"cw",3,0.021,"g",1,2003,9,"5254_1_2003-09-24_cw"
"5254","pleasant",1,2003-09-24,"cw",5,0.024,"g",1,2003,9,"5254_1_2003-09-24_cw"
"5254","pleasant",1,2003-09-24,"cw",7,0.036,"g",1,2003,9,"5254_1_2003-09-24_cw"
"5254","pleasant",1,2003-09-24,"cw",8.5,0.21,"g",1,2003,9,"5254_1_2003-09-24_cw"
"5254","pleasant",1,2003-11-10,"cw",1,0.023,"g",1,2003,11,"5254_1_2003-11-10_cw"
"5254","pleasant",1,2003-11-10,"cw",7,0.024,"g",1,2003,11,"5254_1_2003-11-10_cw"
"5254","pleasant",1,2003-11-10,"cw",3,0.027,"g",1,2003,11,"5254_1_2003-11-10_cw"
"5254","pleasant",1,2003-11-10,"cw",9,0.028,"g",1,2003,11,"5254_1_2003-11-10_cw"
"5254","pleasant",1,2003-11-10,"cw",5,0.03,"g",1,2003,11,"5254_1_2003-11-10_cw"
"5254","pleasant",1,2004-05-27,"cw",5,0.017,"g",1,2004,5,"5254_1_2004-05-27_cw"
"5254","pleasant",1,2004-05-27,"cw",5,0.019,"g",2,2004,5,"5254_1_2004-05-27_cw"
"5254","pleasant",1,2004-05-27,"cw",3,0.021,"g",1,2004,5,"5254_1_2004-05-27_cw"
"5254","pleasant",1,2004-05-27,"cw",7,0.021,"g",1,2004,5,"5254_1_2004-05-27_cw"
"5254","pleasant",1,2004-05-27,"cw",1,0.022,"g",1,2004,5,"5254_1_2004-05-27_cw"
"5254","pleasant",1,2004-05-27,"cw",9,0.044,"g",1,2004,5,"5254_1_2004-05-27_cw"
"5254","pleasant",1,2004-06-24,"cw",5,0.015,"g",2,2004,6,"5254_1_2004-06-24_cw"
"5254","pleasant",1,2004-06-24,"cw",1,0.016,"g",1,2004,6,"5254_1_2004-06-24_cw"
"5254","pleasant",1,2004-06-24,"cw",5,0.016,"g",1,2004,6,"5254_1_2004-06-24_cw"
"5254","pleasant",1,2004-06-24,"cw",3,0.018,"g",1,2004,6,"5254_1_2004-06-24_cw"
"5254","pleasant",1,2004-06-24,"cw",7,0.02,"g",1,2004,6,"5254_1_2004-06-24_cw"
"5254","pleasant",1,2004-06-24,"cw",9,0.12,"g",1,2004,6,"5254_1_2004-06-24_cw"
"5254","pleasant",1,2004-07-16,"cw",5,0.015,"g",1,2004,7,"5254_1_2004-07-16_cw"
"5254","pleasant",1,2004-07-16,"cw",3,0.017,"g",1,2004,7,"5254_1_2004-07-16_cw"
"5254","pleasant",1,2004-07-16,"cw",1,0.022,"g",1,2004,7,"5254_1_2004-07-16_cw"
"5254","pleasant",1,2004-07-16,"cw",7,0.039,"g",1,2004,7,"5254_1_2004-07-16_cw"
"5254","pleasant",1,2004-07-16,"cw",9,0.38,"g",1,2004,7,"5254_1_2004-07-16_cw"
"5254","pleasant",1,2004-08-12,"cw",1,0.018,"g",1,2004,8,"5254_1_2004-08-12_cw"
"5254","pleasant",1,2004-08-12,"cw",3,0.018,"g",1,2004,8,"5254_1_2004-08-12_cw"
"5254","pleasant",1,2004-08-12,"cw",5,0.018,"g",1,2004,8,"5254_1_2004-08-12_cw"
"5254","pleasant",1,2004-08-12,"cw",7,0.045,"g",1,2004,8,"5254_1_2004-08-12_cw"
"5254","pleasant",1,2004-08-12,"cw",9,0.49,"g",1,2004,8,"5254_1_2004-08-12_cw"
"5254","pleasant",1,2004-09-14,"cw",3,0.022,"g",1,2004,9,"5254_1_2004-09-14_cw"
"5254","pleasant",1,2004-09-14,"cw",5,0.022,"g",1,2004,9,"5254_1_2004-09-14_cw"
"5254","pleasant",1,2004-09-14,"cw",1,0.025,"g",1,2004,9,"5254_1_2004-09-14_cw"
"5254","pleasant",1,2004-09-14,"cw",7,0.027,"g",1,2004,9,"5254_1_2004-09-14_cw"
"5254","pleasant",1,2004-09-14,"cw",8.5,0.29,"g",1,2004,9,"5254_1_2004-09-14_cw"
"5254","pleasant",1,2004-10-28,"cw",7,0.024,"g",1,2004,10,"5254_1_2004-10-28_cw"
"5254","pleasant",1,2004-10-28,"cw",5,0.025,"g",1,2004,10,"5254_1_2004-10-28_cw"
"5254","pleasant",1,2004-10-28,"cw",3,0.026,"g",1,2004,10,"5254_1_2004-10-28_cw"
"5254","pleasant",1,2004-10-28,"cw",9,0.027,"g",1,2004,10,"5254_1_2004-10-28_cw"
"5254","pleasant",1,2004-10-28,"cw",1,0.029,"g",1,2004,10,"5254_1_2004-10-28_cw"
"5254","pleasant",1,2005-07-07,"cw",7,0.017,"g",1,2005,7,"5254_1_2005-07-07_cw"
"5254","pleasant",1,2005-07-07,"cw",1,0.021,"g",2,2005,7,"5254_1_2005-07-07_cw"
"5254","pleasant",1,2005-07-07,"cw",3,0.021,"g",1,2005,7,"5254_1_2005-07-07_cw"
"5254","pleasant",1,2005-07-07,"cw",5,0.021,"g",1,2005,7,"5254_1_2005-07-07_cw"
"5254","pleasant",1,2005-07-07,"cw",1,0.029,"g",1,2005,7,"5254_1_2005-07-07_cw"
"5254","pleasant",1,2005-07-07,"cw",9,0.061,"g",1,2005,7,"5254_1_2005-07-07_cw"
"5254","pleasant",1,2005-07-25,"cw",5,0.017,"g",1,2005,7,"5254_1_2005-07-25_cw"
"5254","pleasant",1,2005-07-25,"cw",3,0.019,"g",1,2005,7,"5254_1_2005-07-25_cw"
"5254","pleasant",1,2005-07-25,"cw",1,0.02,"g",1,2005,7,"5254_1_2005-07-25_cw"
"5254","pleasant",1,2005-07-25,"cw",7,0.025,"g",1,2005,7,"5254_1_2005-07-25_cw"
"5254","pleasant",1,2005-07-25,"cw",9,0.15,"g",1,2005,7,"5254_1_2005-07-25_cw"
"5254","pleasant",1,2006-05-25,"cw",5,0.019,"g",1,2006,5,"5254_1_2006-05-25_cw"
"5254","pleasant",1,2006-05-25,"cw",7,0.022,"g",1,2006,5,"5254_1_2006-05-25_cw"
"5254","pleasant",1,2006-05-25,"cw",3,0.023,"g",1,2006,5,"5254_1_2006-05-25_cw"
"5254","pleasant",1,2006-05-25,"cw",1,0.025,"g",1,2006,5,"5254_1_2006-05-25_cw"
"5254","pleasant",1,2006-05-25,"cw",9,0.034,"g",1,2006,5,"5254_1_2006-05-25_cw"
"5254","pleasant",3,2006-05-25,"cw",0.5,0.02,"g",1,2006,5,"5254_3_2006-05-25_cw"
"5254","pleasant",3,2006-05-25,"cw",1.5,0.024,"g",1,2006,5,"5254_3_2006-05-25_cw"
"5254","pleasant",1,2006-06-20,"cw",3,0.016,"g",1,2006,6,"5254_1_2006-06-20_cw"
"5254","pleasant",1,2006-06-20,"cw",5,0.017,"g",1,2006,6,"5254_1_2006-06-20_cw"
"5254","pleasant",1,2006-06-20,"cw",3,0.019,"g",2,2006,6,"5254_1_2006-06-20_cw"
"5254","pleasant",1,2006-06-20,"cw",7,0.02,"g",1,2006,6,"5254_1_2006-06-20_cw"
"5254","pleasant",1,2006-06-20,"cw",1,0.022,"g",1,2006,6,"5254_1_2006-06-20_cw"
"5254","pleasant",1,2006-06-20,"cw",9,0.067,"g",1,2006,6,"5254_1_2006-06-20_cw"
"5254","pleasant",3,2006-06-20,"cw",0.5,0.018,"g",1,2006,6,"5254_3_2006-06-20_cw"
"5254","pleasant",3,2006-06-20,"cw",1.5,0.024,"g",1,2006,6,"5254_3_2006-06-20_cw"
"5254","pleasant",1,2006-07-21,"cw",5,0.016,"g",1,2006,7,"5254_1_2006-07-21_cw"
"5254","pleasant",1,2006-07-21,"cw",1,0.019,"g",1,2006,7,"5254_1_2006-07-21_cw"
"5254","pleasant",1,2006-07-21,"cw",3,0.02,"g",2,2006,7,"5254_1_2006-07-21_cw"
"5254","pleasant",1,2006-07-21,"cw",3,0.027,"g",1,2006,7,"5254_1_2006-07-21_cw"
"5254","pleasant",1,2006-07-21,"cw",7,0.047,"g",1,2006,7,"5254_1_2006-07-21_cw"
"5254","pleasant",1,2006-07-21,"cw",8.5,0.16,"g",1,2006,7,"5254_1_2006-07-21_cw"
"5254","pleasant",3,2006-07-21,"cw",2,0.021,"g",1,2006,7,"5254_3_2006-07-21_cw"
"5254","pleasant",3,2006-07-21,"cw",1,0.026,"g",1,2006,7,"5254_3_2006-07-21_cw"
"5254","pleasant",1,2006-08-25,"cw",5,0.02,"g",1,2006,8,"5254_1_2006-08-25_cw"
"5254","pleasant",1,2006-08-25,"cw",1,0.022,"g",2,2006,8,"5254_1_2006-08-25_cw"
"5254","pleasant",1,2006-08-25,"cw",1,0.023,"g",1,2006,8,"5254_1_2006-08-25_cw"
"5254","pleasant",1,2006-08-25,"cw",3,0.024,"g",1,2006,8,"5254_1_2006-08-25_cw"
"5254","pleasant",1,2006-08-25,"cw",7,0.081,"g",1,2006,8,"5254_1_2006-08-25_cw"
"5254","pleasant",1,2006-08-25,"cw",8,0.25,"g",1,2006,8,"5254_1_2006-08-25_cw"
"5254","pleasant",3,2006-08-25,"cw",0.5,0.022,"g",1,2006,8,"5254_3_2006-08-25_cw"
"5254","pleasant",3,2006-08-25,"cw",1.5,0.023,"g",1,2006,8,"5254_3_2006-08-25_cw"
"5254","pleasant",3,2006-08-25,"cw",2.5,0.023,"g",1,2006,8,"5254_3_2006-08-25_cw"
"5254","pleasant",1,2006-09-27,"cw",1,0.02,"g",1,2006,9,"5254_1_2006-09-27_cw"
"5254","pleasant",1,2006-09-27,"cw",5,0.02,"g",1,2006,9,"5254_1_2006-09-27_cw"
"5254","pleasant",1,2006-09-27,"cw",3,0.022,"g",1,2006,9,"5254_1_2006-09-27_cw"
"5254","pleasant",1,2006-09-27,"cw",3,0.022,"g",2,2006,9,"5254_1_2006-09-27_cw"
"5254","pleasant",1,2006-09-27,"cw",7,0.04,"g",1,2006,9,"5254_1_2006-09-27_cw"
"5254","pleasant",1,2006-09-27,"cw",8.5,0.23,"g",1,2006,9,"5254_1_2006-09-27_cw"
"5254","pleasant",3,2006-09-27,"cw",1.5,0.013,"g",1,2006,9,"5254_3_2006-09-27_cw"
"5254","pleasant",3,2006-09-27,"cw",0.5,0.015,"g",1,2006,9,"5254_3_2006-09-27_cw"
"5254","pleasant",3,2006-09-27,"cw",2.5,0.016,"g",1,2006,9,"5254_3_2006-09-27_cw"
"5254","pleasant",1,2006-10-26,"cw",1,0.029,"g",2,2006,10,"5254_1_2006-10-26_cw"
"5254","pleasant",1,2006-10-26,"cw",1,0.031,"g",1,2006,10,"5254_1_2006-10-26_cw"
"5254","pleasant",1,2006-10-26,"cw",5,0.031,"g",1,2006,10,"5254_1_2006-10-26_cw"
"5254","pleasant",1,2006-10-26,"cw",3,0.032,"g",1,2006,10,"5254_1_2006-10-26_cw"
"5254","pleasant",1,2006-10-26,"cw",7,0.033,"g",1,2006,10,"5254_1_2006-10-26_cw"
"5254","pleasant",3,2006-10-26,"cw",1.5,0.023,"g",1,2006,10,"5254_3_2006-10-26_cw"
"5254","pleasant",3,2006-10-26,"cw",0.5,0.025,"g",1,2006,10,"5254_3_2006-10-26_cw"
"5254","pleasant",3,2006-10-26,"cw",2.5,0.026,"g",1,2006,10,"5254_3_2006-10-26_cw"
"5254","pleasant",1,2007-05-29,"cw",1,0.016,"g",1,2007,5,"5254_1_2007-05-29_cw"
"5254","pleasant",1,2007-05-29,"cw",7,0.019,"g",1,2007,5,"5254_1_2007-05-29_cw"
"5254","pleasant",1,2007-05-29,"cw",1,0.021,"g",2,2007,5,"5254_1_2007-05-29_cw"
"5254","pleasant",1,2007-05-29,"cw",3,0.023,"g",1,2007,5,"5254_1_2007-05-29_cw"
"5254","pleasant",1,2007-05-29,"cw",8.5,0.025,"g",1,2007,5,"5254_1_2007-05-29_cw"
"5254","pleasant",1,2007-05-29,"cw",5,0.029,"g",1,2007,5,"5254_1_2007-05-29_cw"
"5254","pleasant",3,2007-05-29,"cw",1,0.017,"g",1,2007,5,"5254_3_2007-05-29_cw"
"5254","pleasant",3,2007-05-29,"cw",3,0.02,"g",1,2007,5,"5254_3_2007-05-29_cw"
"5254","pleasant",1,2007-06-21,"cw",5,0.015,"g",1,2007,6,"5254_1_2007-06-21_cw"
"5254","pleasant",1,2007-06-21,"cw",1,0.017,"g",1,2007,6,"5254_1_2007-06-21_cw"
"5254","pleasant",1,2007-06-21,"cw",1,0.017,"g",2,2007,6,"5254_1_2007-06-21_cw"
"5254","pleasant",1,2007-06-21,"cw",3,0.018,"g",1,2007,6,"5254_1_2007-06-21_cw"
"5254","pleasant",1,2007-06-21,"cw",7,0.024,"g",1,2007,6,"5254_1_2007-06-21_cw"
"5254","pleasant",1,2007-06-21,"cw",8.4,0.032,"g",1,2007,6,"5254_1_2007-06-21_cw"
"5254","pleasant",3,2007-06-21,"cw",3,0.022,"g",1,2007,6,"5254_3_2007-06-21_cw"
"5254","pleasant",3,2007-06-21,"cw",1,0.024,"g",1,2007,6,"5254_3_2007-06-21_cw"
"5254","pleasant",1,2007-07-16,"cw",1,0.017,"g",2,2007,7,"5254_1_2007-07-16_cw"
"5254","pleasant",1,2007-07-16,"cw",1,0.018,"g",1,2007,7,"5254_1_2007-07-16_cw"
"5254","pleasant",1,2007-07-16,"cw",5,0.018,"g",1,2007,7,"5254_1_2007-07-16_cw"
"5254","pleasant",1,2007-07-16,"cw",3,0.026,"g",1,2007,7,"5254_1_2007-07-16_cw"
"5254","pleasant",1,2007-07-16,"cw",7,0.058,"g",1,2007,7,"5254_1_2007-07-16_cw"
"5254","pleasant",1,2007-07-16,"cw",8.5,0.31,"g",1,2007,7,"5254_1_2007-07-16_cw"
"5254","pleasant",3,2007-07-16,"cw",1,0.018,"g",1,2007,7,"5254_3_2007-07-16_cw"
"5254","pleasant",3,2007-07-16,"cw",3,0.02,"g",1,2007,7,"5254_3_2007-07-16_cw"
"5254","pleasant",1,2007-08-10,"cw",1,0.017,"g",2,2007,8,"5254_1_2007-08-10_cw"
"5254","pleasant",1,2007-08-10,"cw",3,0.019,"g",1,2007,8,"5254_1_2007-08-10_cw"
"5254","pleasant",1,2007-08-10,"cw",5,0.019,"g",1,2007,8,"5254_1_2007-08-10_cw"
"5254","pleasant",1,2007-08-10,"cw",1,0.02,"g",1,2007,8,"5254_1_2007-08-10_cw"
"5254","pleasant",1,2007-08-10,"cw",7,0.06,"g",1,2007,8,"5254_1_2007-08-10_cw"
"5254","pleasant",1,2007-08-10,"cw",8.5,0.39,"g",1,2007,8,"5254_1_2007-08-10_cw"
"5254","pleasant",3,2007-08-10,"cw",1,0.018,"g",1,2007,8,"5254_3_2007-08-10_cw"
"5254","pleasant",3,2007-08-10,"cw",2.5,0.018,"g",1,2007,8,"5254_3_2007-08-10_cw"
"5254","pleasant",1,2007-09-12,"cw",5,0.021,"g",1,2007,9,"5254_1_2007-09-12_cw"
"5254","pleasant",1,2007-09-12,"cw",1,0.022,"g",2,2007,9,"5254_1_2007-09-12_cw"
"5254","pleasant",1,2007-09-12,"cw",3,0.022,"g",1,2007,9,"5254_1_2007-09-12_cw"
"5254","pleasant",1,2007-09-12,"cw",1,0.023,"g",1,2007,9,"5254_1_2007-09-12_cw"
"5254","pleasant",1,2007-09-12,"cw",7,0.025,"g",1,2007,9,"5254_1_2007-09-12_cw"
"5254","pleasant",1,2007-09-12,"cw",8,0.13,"g",1,2007,9,"5254_1_2007-09-12_cw"
"5254","pleasant",1,2007-09-12,"cw",8.5,0.25,"g",1,2007,9,"5254_1_2007-09-12_cw"
"5254","pleasant",3,2007-09-12,"cw",1,0.014,"g",1,2007,9,"5254_3_2007-09-12_cw"
"5254","pleasant",3,2007-09-12,"cw",3,0.014,"g",1,2007,9,"5254_3_2007-09-12_cw"
"5254","pleasant",1,2007-10-01,"cw",7,0.019,"g",1,2007,10,"5254_1_2007-10-01_cw"
"5254","pleasant",1,2007-10-01,"cw",5,0.02,"g",1,2007,10,"5254_1_2007-10-01_cw"
"5254","pleasant",1,2007-10-01,"cw",1,0.022,"g",1,2007,10,"5254_1_2007-10-01_cw"
"5254","pleasant",1,2007-10-01,"cw",3,0.022,"g",1,2007,10,"5254_1_2007-10-01_cw"
"5254","pleasant",1,2007-10-01,"cw",8.5,0.085,"g",1,2007,10,"5254_1_2007-10-01_cw"
"5254","pleasant",3,2007-10-01,"cw",1,0.012,"g",1,2007,10,"5254_3_2007-10-01_cw"
"5254","pleasant",3,2007-10-01,"cw",2.5,0.012,"g",1,2007,10,"5254_3_2007-10-01_cw"
"5254","pleasant",1,2007-11-02,"cw",5,0.021,"g",1,2007,11,"5254_1_2007-11-02_cw"
"5254","pleasant",1,2007-11-02,"cw",7,0.023,"g",1,2007,11,"5254_1_2007-11-02_cw"
"5254","pleasant",1,2007-11-02,"cw",1,0.024,"g",2,2007,11,"5254_1_2007-11-02_cw"
"5254","pleasant",1,2007-11-02,"cw",3,0.024,"g",1,2007,11,"5254_1_2007-11-02_cw"
"5254","pleasant",1,2007-11-02,"cw",1,0.025,"g",1,2007,11,"5254_1_2007-11-02_cw"
"5254","pleasant",1,2007-11-02,"cw",8.5,0.032,"g",1,2007,11,"5254_1_2007-11-02_cw"
"5254","pleasant",3,2007-11-02,"cw",3,0.017,"g",1,2007,11,"5254_3_2007-11-02_cw"
"5254","pleasant",3,2007-11-02,"cw",1,0.018,"g",1,2007,11,"5254_3_2007-11-02_cw"
"5254","pleasant",3,2007-11-02,"cw",1,0.021,"g",2,2007,11,"5254_3_2007-11-02_cw"
"5254","pleasant",1,2008-05-09,"cw",5,0.017,"g",1,2008,5,"5254_1_2008-05-09_cw"
"5254","pleasant",1,2008-05-09,"cw",7,0.02,"g",1,2008,5,"5254_1_2008-05-09_cw"
"5254","pleasant",1,2008-05-09,"cw",1,0.021,"g",1,2008,5,"5254_1_2008-05-09_cw"
"5254","pleasant",1,2008-05-09,"cw",3,0.026,"g",1,2008,5,"5254_1_2008-05-09_cw"
"5254","pleasant",1,2008-05-09,"cw",9,0.063,"g",1,2008,5,"5254_1_2008-05-09_cw"
"5254","pleasant",3,2008-05-09,"cw",3,0.018,"g",1,2008,5,"5254_3_2008-05-09_cw"
"5254","pleasant",3,2008-05-09,"cw",1,0.021,"g",1,2008,5,"5254_3_2008-05-09_cw"
"5254","pleasant",1,2008-06-12,"cw",5,0.015,"g",1,2008,6,"5254_1_2008-06-12_cw"
"5254","pleasant",1,2008-06-12,"cw",3,0.018,"g",2,2008,6,"5254_1_2008-06-12_cw"
"5254","pleasant",1,2008-06-12,"cw",3,0.019,"g",1,2008,6,"5254_1_2008-06-12_cw"
"5254","pleasant",1,2008-06-12,"cw",7,0.019,"g",1,2008,6,"5254_1_2008-06-12_cw"
"5254","pleasant",1,2008-06-12,"cw",1,0.022,"g",1,2008,6,"5254_1_2008-06-12_cw"
"5254","pleasant",1,2008-06-12,"cw",8.5,0.097,"g",1,2008,6,"5254_1_2008-06-12_cw"
"5254","pleasant",3,2008-06-12,"cw",1,0.025,"g",1,2008,6,"5254_3_2008-06-12_cw"
"5254","pleasant",3,2008-06-12,"cw",3,0.025,"g",1,2008,6,"5254_3_2008-06-12_cw"
"5254","pleasant",1,2008-07-10,"cw",1,0.016,"g",1,2008,7,"5254_1_2008-07-10_cw"
"5254","pleasant",1,2008-07-10,"cw",3,0.017,"g",1,2008,7,"5254_1_2008-07-10_cw"
"5254","pleasant",1,2008-07-10,"cw",5,0.017,"g",1,2008,7,"5254_1_2008-07-10_cw"
"5254","pleasant",1,2008-07-10,"cw",1,0.018,"g",2,2008,7,"5254_1_2008-07-10_cw"
"5254","pleasant",1,2008-07-10,"cw",7,0.051,"g",1,2008,7,"5254_1_2008-07-10_cw"
"5254","pleasant",1,2008-07-10,"cw",8.5,0.34,"g",1,2008,7,"5254_1_2008-07-10_cw"
"5254","pleasant",3,2008-07-10,"cw",1,0.016,"g",1,2008,7,"5254_3_2008-07-10_cw"
"5254","pleasant",3,2008-07-10,"cw",3,0.02,"g",1,2008,7,"5254_3_2008-07-10_cw"
"5254","pleasant",1,2008-08-11,"cw",3,0.022,"g",1,2008,8,"5254_1_2008-08-11_cw"
"5254","pleasant",1,2008-08-11,"cw",5,0.022,"g",1,2008,8,"5254_1_2008-08-11_cw"
"5254","pleasant",1,2008-08-11,"cw",1,0.025,"g",1,2008,8,"5254_1_2008-08-11_cw"
"5254","pleasant",1,2008-08-11,"cw",7,0.041,"g",1,2008,8,"5254_1_2008-08-11_cw"
"5254","pleasant",1,2008-08-11,"cw",9,0.52,"g",1,2008,8,"5254_1_2008-08-11_cw"
"5254","pleasant",1,2008-08-11,"cw",9,0.52,"g",2,2008,8,"5254_1_2008-08-11_cw"
"5254","pleasant",3,2008-08-11,"cw",1,0.023,"g",1,2008,8,"5254_3_2008-08-11_cw"
"5254","pleasant",3,2008-08-11,"cw",3,0.028,"g",1,2008,8,"5254_3_2008-08-11_cw"
"5254","pleasant",1,2008-08-26,"cw",5,0.018,"g",1,2008,8,"5254_1_2008-08-26_cw"
"5254","pleasant",1,2008-08-26,"cw",3,0.022,"g",1,2008,8,"5254_1_2008-08-26_cw"
"5254","pleasant",1,2008-08-26,"cw",1,0.023,"g",1,2008,8,"5254_1_2008-08-26_cw"
"5254","pleasant",1,2008-08-26,"cw",1,0.025,"g",2,2008,8,"5254_1_2008-08-26_cw"
"5254","pleasant",1,2008-08-26,"cw",7,0.065,"g",1,2008,8,"5254_1_2008-08-26_cw"
"5254","pleasant",1,2008-08-26,"cw",8.5,0.35,"g",1,2008,8,"5254_1_2008-08-26_cw"
"5254","pleasant",3,2008-08-26,"cw",3,0.024,"g",1,2008,8,"5254_3_2008-08-26_cw"
"5254","pleasant",3,2008-08-26,"cw",1,0.025,"g",2,2008,8,"5254_3_2008-08-26_cw"
"5254","pleasant",3,2008-08-26,"cw",1,0.027,"g",1,2008,8,"5254_3_2008-08-26_cw"
"5254","pleasant",1,2008-09-11,"cw",5,0.025,"g",1,2008,9,"5254_1_2008-09-11_cw"
"5254","pleasant",1,2008-09-11,"cw",1,0.028,"g",1,2008,9,"5254_1_2008-09-11_cw"
"5254","pleasant",1,2008-09-11,"cw",3,0.03,"g",1,2008,9,"5254_1_2008-09-11_cw"
"5254","pleasant",1,2008-09-11,"cw",7,0.031,"g",1,2008,9,"5254_1_2008-09-11_cw"
"5254","pleasant",1,2008-09-11,"cw",8.5,0.4,"g",1,2008,9,"5254_1_2008-09-11_cw"
"5254","pleasant",3,2008-09-11,"cw",3,0.023,"g",1,2008,9,"5254_3_2008-09-11_cw"
"5254","pleasant",3,2008-09-11,"cw",1,0.027,"g",1,2008,9,"5254_3_2008-09-11_cw"
"5254","pleasant",1,2008-10-06,"cw",5,0.022,"g",1,2008,10,"5254_1_2008-10-06_cw"
"5254","pleasant",1,2008-10-06,"cw",7,0.022,"g",1,2008,10,"5254_1_2008-10-06_cw"
"5254","pleasant",1,2008-10-06,"cw",3,0.023,"g",2,2008,10,"5254_1_2008-10-06_cw"
"5254","pleasant",1,2008-10-06,"cw",1,0.025,"g",1,2008,10,"5254_1_2008-10-06_cw"
"5254","pleasant",1,2008-10-06,"cw",3,0.025,"g",1,2008,10,"5254_1_2008-10-06_cw"
"5254","pleasant",1,2008-10-06,"cw",8.5,0.033,"g",1,2008,10,"5254_1_2008-10-06_cw"
"5254","pleasant",3,2008-10-06,"cw",3,0.021,"g",1,2008,10,"5254_3_2008-10-06_cw"
"5254","pleasant",3,2008-10-06,"cw",1,0.022,"g",1,2008,10,"5254_3_2008-10-06_cw"
"5254","pleasant",1,2009-05-22,"cw",5,0.013,"g",1,2009,5,"5254_1_2009-05-22_cw"
"5254","pleasant",1,2009-05-22,"cw",7,0.015,"g",1,2009,5,"5254_1_2009-05-22_cw"
"5254","pleasant",1,2009-05-22,"cw",1,0.017,"g",1,2009,5,"5254_1_2009-05-22_cw"
"5254","pleasant",1,2009-05-22,"cw",3,0.018,"g",1,2009,5,"5254_1_2009-05-22_cw"
"5254","pleasant",1,2009-05-22,"cw",3,0.019,"g",2,2009,5,"5254_1_2009-05-22_cw"
"5254","pleasant",1,2009-05-22,"cw",8.5,0.027,"g",1,2009,5,"5254_1_2009-05-22_cw"
"5254","pleasant",3,2009-05-22,"cw",3,0.017,"g",1,2009,5,"5254_3_2009-05-22_cw"
"5254","pleasant",3,2009-05-22,"cw",1,0.021,"g",1,2009,5,"5254_3_2009-05-22_cw"
"5254","pleasant",1,2009-06-25,"cw",7,0.022,"g",1,2009,6,"5254_1_2009-06-25_cw"
"5254","pleasant",1,2009-06-25,"cw",3,0.024,"g",1,2009,6,"5254_1_2009-06-25_cw"
"5254","pleasant",1,2009-06-25,"cw",1,0.025,"g",1,2009,6,"5254_1_2009-06-25_cw"
"5254","pleasant",3,2009-06-25,"cw",3,0.023,"g",2,2009,6,"5254_3_2009-06-25_cw"
"5254","pleasant",3,2009-06-25,"cw",3,0.024,"g",1,2009,6,"5254_3_2009-06-25_cw"
"5254","pleasant",3,2009-06-25,"cw",1,0.03,"g",1,2009,6,"5254_3_2009-06-25_cw"
"5254","pleasant",1,2009-07-23,"cw",5,0.019,"g",1,2009,7,"5254_1_2009-07-23_cw"
"5254","pleasant",1,2009-07-23,"cw",3,0.02,"g",1,2009,7,"5254_1_2009-07-23_cw"
"5254","pleasant",1,2009-07-23,"cw",1,0.026,"g",1,2009,7,"5254_1_2009-07-23_cw"
"5254","pleasant",1,2009-07-23,"cw",7,0.028,"g",1,2009,7,"5254_1_2009-07-23_cw"
"5254","pleasant",1,2009-07-23,"cw",9,0.35,"g",2,2009,7,"5254_1_2009-07-23_cw"
"5254","pleasant",1,2009-07-23,"cw",9,0.37,"g",1,2009,7,"5254_1_2009-07-23_cw"
"5254","pleasant",3,2009-07-23,"cw",1,0.027,"g",1,2009,7,"5254_3_2009-07-23_cw"
"5254","pleasant",3,2009-07-23,"cw",3,0.028,"g",1,2009,7,"5254_3_2009-07-23_cw"
"5254","pleasant",1,2009-08-18,"cw",5,0.018,"g",1,2009,8,"5254_1_2009-08-18_cw"
"5254","pleasant",1,2009-08-18,"cw",3,0.025,"g",1,2009,8,"5254_1_2009-08-18_cw"
"5254","pleasant",1,2009-08-18,"cw",1,0.027,"g",1,2009,8,"5254_1_2009-08-18_cw"
"5254","pleasant",1,2009-08-18,"cw",1,0.029,"g",2,2009,8,"5254_1_2009-08-18_cw"
"5254","pleasant",1,2009-08-18,"cw",7,0.064,"g",1,2009,8,"5254_1_2009-08-18_cw"
"5254","pleasant",1,2009-08-18,"cw",9,0.57,"g",1,2009,8,"5254_1_2009-08-18_cw"
"5254","pleasant",3,2009-08-18,"cw",1,0.024,"g",1,2009,8,"5254_3_2009-08-18_cw"
"5254","pleasant",3,2009-08-18,"cw",3,0.029,"g",1,2009,8,"5254_3_2009-08-18_cw"
"5254","pleasant",1,2009-09-15,"cw",5,0.023,"g",1,2009,9,"5254_1_2009-09-15_cw"
"5254","pleasant",1,2009-09-15,"cw",1,0.027,"g",2,2009,9,"5254_1_2009-09-15_cw"
